Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
Iowa St.,59.9,48.7,31.0,34.0,37.4,27.200000000000003,13.6,28.5,36.2,31.8,63.4,49.5,68.3,68.5,39.4,41.5,55.1,46.3,14,Iowa St.,B12,3-0,116.7173222479446,94.22822523498628,0.9213914671882604,0.3793856789527266,71.96073358310746,2026,1.5485589896195362,-0.35566710589436257,-1.1771955934421097,2.913117210991331,0.9495155532144377,-0.6856376620249631,-0.6189748606078492,-0.35198493230088035,1.7140007160599082,-0.3560480440745671,0.5602022688830431,-0.1824612977616982,-0.037153377021402756,0.2848638544942173,0.4118247674878638
Drake,45.9,48.0,33.5,14.4,30.6,33.300000000000004,12.7,15.6,29.3,34.2,47.3,45.9,72.6,69.0,40.5,39.3,41.9,51.8,146,Drake,MVC,2-2,103.81767136733222,103.74783312201126,0.5019346563519,0.2361669012688106,68.21686819401117,2026,-0.7733707160599916,-0.4728620318113214,-1.425165296837899,-0.6074321557992244,-0.09470333245982074,0.26543844195521205,-0.36346047006061444,-2.2837840927769046,-0.617987894776833,-0.8884184695570227,-0.5689449213386009,0.2316218546715871,0.12103411899230995,-0.06792096222209476,-1.0491030129046344
Queens,53.8,48.9,28.000000000000004,36.7,29.6,36.6,22.0,15.5,33.9,26.3,56.5,54.5,79.1,70.1,48.1,37.5,53.2,47.4,226,Queens,ASun,2-3,105.19681505275084,110.15600592160293,0.3705769295860638,0.478408014311224,71.16982509076394,2026,0.5368610464305988,-0.3221828413466609,1.1371883049185885,-0.6347232361619418,-0.24826493329427057,0.7799550227969456,-0.9255921292645306,-0.08586974182714206,0.7145770257013051,0.3833553246510655,0.1838198721424945,-1.1314018554213094,1.2139659096325057,-0.3565630849899856,0.10319716790103538
Southeast Missouri St.,47.1,62.0,30.7,46.7,22.6,27.6,16.400000000000002,21.6,27.9,37.1,50.0,65.7,71.2,74.4,35.4,37.1,39.5,38.0,181,Southeast Missouri St.,OVC,1-3,104.0436053758486,106.18853659280782,0.441600315501732,0.553414678371867,72.9562720662829,2026,-0.5743481698588888,1.8710364865278455,-0.40573429398854305,1.030032665963825,-1.3231961391354194,-0.6232720158623289,-0.6496365874735175,0.8997420747422581,-0.22690905941911832,2.039618870596483,-0.7980472497893696,0.7319723305284729,-0.6123806352530846,-0.42070577893840566,0.8003028978065129
Texas Southern,46.9,59.3,40.5,57.8,24.5,32.300000000000004,20.8,16.1,33.3,35.0,45.7,64.4,62.0,72.4,27.8,43.1,37.5,52.5,248,Texas Southern,SWAC,0-4,102.7103965905392,109.1498391887427,0.3319685427544614,0.6480950671103063,72.60478258342513,2026,-0.6075185942257396,1.418998915133863,0.8065620337242032,-0.4709767539856365,-1.031429097549965,0.10952432654862598,0.35197982347164286,1.9937711911342917,-0.8497383157295518,1.8473739947278187,0.08563315994930788,0.36964957214934824,-1.7053124258932797,0.5414346302878986,0.663144988358635
Montana St.,52.6,52.0,20.5,41.8,22.7,28.8,16.3,15.9,30.9,30.4,56.9,55.0,64.6,75.0,41.5,31.4,29.6,48.1,211,Montana St.,BSky,1-4,103.68887045718417,107.71584166793008,0.3921767245071791,0.5120565411773674,69.46351912489467,2026,0.3378385002294972,0.19682325914272628,-0.4332864832547422,-0.5255589147110717,-1.3078399790519748,-0.4361750773744258,-1.6921353009062352,0.41679228462325146,0.7725146309394848,0.4572956615236287,-0.3071136888234375,-0.4240098033477815,0.2648409335502304,-1.3347391677033953,-0.5626360093942578
Northern Iowa,56.6,43.1,28.3,30.2,18.6,29.8,14.000000000000002,25.1,36.6,20.5,57.9,53.5,70.2,66.7,42.8,45.9,59.3,45.9,87,Northern Iowa,MVC,3-0,108.77480386981377,100.45300746412651,0.7140797020593549,0.3774691764491362,67.73142970559387,2026,1.001246987566505,-1.2932265132300296,-1.066986836377314,1.985220478658937,-1.9374425424732187,-0.28026096196783973,-0.8949304023988627,-0.7265174225972525,0.9173586440349345,0.23547465090593897,0.6256600770118338,-2.1321028071350816,0.4517897924755266,0.9904334879268403,-1.2385303826669232
UC Davis,51.5,44.0,35.3,31.0,35.0,37.4,22.3,20.4,27.6,22.6,59.6,49.2,75.0,80.7,44.7,33.7,59.7,47.3,222,UC Davis,BW,3-1,101.26243263226633,105.7578021082704,0.3776546059531887,0.2203830013675005,69.9581039956879,2026,0.15540116621181974,-1.142547322765369,1.2198448727171851,0.7025397016112145,0.5809677112117584,0.904686315122214,-0.17949010886660574,-0.6476684772717004,1.1635934662971996,-0.4004122461981046,-0.8471406058859623,-1.769780048755957,0.7250227401355763,-0.9659186774999778,-0.36963954653850284
Boise St.,54.50000000000001,49.4,50.9,34.1,34.7,19.6,17.299999999999997,19.2,38.9,28.3,51.6,53.3,77.6,61.4,43.1,35.9,57.1,36.5,52,Boise St.,MWC,3-1,114.2567722970814,99.60828909124128,0.8288974799238558,0.290551997171302,69.39788444248026,2026,0.6529575317145769,-0.23847217997740494,-0.1577645905927553,0.3750467372586049,0.5348992309614238,-1.8705849391150173,1.4149196881481394,-0.34212881413518625,0.004841361533601485,0.20589851615691326,1.0020424737523812,-0.7863325617269055,0.49493183684290337,-0.6131338607836669,-0.5882479160551434
Grand Canyon,51.0,51.3,33.1,34.2,37.1,23.1,18.7,20.7,33.0,36.9,51.9,48.0,80.7,82.1,36.3,45.2,54.9,58.2,86,Grand Canyon,MWC,2-2,110.08912541371537,101.59549927071726,0.7157235646527026,0.4259991113738119,73.12794619053857,2026,0.07247510529469374,0.07962833322576746,0.22796605913402831,0.7844129426993671,0.9034470729641032,-1.3248855351919662,-0.40434277254817186,-0.3322726959694921,0.048294565462236,-0.5778690546922568,0.03653980385271515,0.6974654011590319,-0.48295450215095637,0.8781837735171054,0.8672934199631299
Virginia,59.1,39.7,42.7,37.1,48.3,30.9,14.8,18.2,38.8,28.9,59.8,37.8,66.0,72.1,46.8,32.8,61.3,53.1,25,Virginia,ACC,4-0,120.1709305204397,99.98021354003794,0.8923854942454732,0.2436403939699929,68.34005825709528,2026,1.4158772921521352,-1.86245901054097,-0.846569322247724,0.10213593363143006,2.623337002309941,-0.10875543502059538,0.5768324871532098,-0.04644526916436619,1.192562268916289,-2.086251926892548,0.9856780217201833,-0.6828117736185846,1.0270170507072085,-1.1102397388839245,-1.0010318974334333
Michigan St.,47.2,48.5,49.2,27.800000000000004,45.5,21.1,16.2,17.7,21.7,31.0,54.6,50.6,67.0,66.0,33.5,49.7,78.2,58.0,23,Michigan St.,B10,3-0,115.08976188111656,95.20882609312086,0.8985172165458715,0.5046051181737726,69.83370897992262,2026,-0.5577629576754634,-0.38915137044206544,-0.4608386725209414,-0.03431946818215736,2.1933645199734815,-1.6367137660051383,1.2411699025760201,-0.963064258573908,0.43937340081995074,-0.1933793029549277,-1.812643275785629,-0.32048901523946,-0.8856135829131333,1.5997890804368338,-0.41818085755976764
Appalachian St.,48.9,49.8,37.8,46.9,31.7,30.1,14.8,16.400000000000002,31.6,35.4,50.0,47.0,63.2,78.8,42.6,45.5,51.5,62.5,228,Appalachian St.,SB,3-2,100.4546896956146,105.31843109163582,0.3673182017336099,0.3493225491989907,66.33799590183389,2026,-0.2758143505572357,-0.17150365088200042,-0.846569322247724,-0.38910351289748385,0.07421442845807376,-0.2334867273458638,0.07602428168062902,0.9194543110736456,-0.22690905941911832,-0.7257497284373834,-0.1925625245980529,0.43866343088822884,0.4230284295639431,0.9262907939784202,-1.782274866637894
Jackson St.,39.8,55.60000000000001,26.0,44.1,16.3,48.0,16.7,15.8,29.2,36.0,35.9,56.8,68.1,66.7,49.2,42.2,42.4,59.2,231,Jackson St.,SWAC,0-3,103.6860696574694,108.99177392788656,0.3603366396747494,0.8152189173482095,71.81188583254067,2026,-1.785068659248929,0.7995400210013706,-0.32307772618994746,-0.5528499950737892,-2.2906342243924533,2.5573759384320263,-1.1300036417023187,0.6434830024342139,-2.26920964406496,0.7234808742648561,-0.5853093733707989,0.5421842189965503,1.3721534056462183,0.3971135689039533,0.3537415323145919
Winthrop,49.8,51.5,47.2,45.9,27.700000000000003,32.6,11.6,22.2,35.1,31.5,47.6,55.3,74.2,68.9,43.7,46.8,39.3,38.2,171,Winthrop,BSth,2-2,105.07261766619558,106.7313862437901,0.4550886330386874,0.4232386800227555,75.33838956926748,2026,-0.12654744090640913,0.11311259777347031,-1.7282393787660855,1.1937791481401294,-0.5400319748797251,0.15629856117060137,1.0367583901382322,0.8208931294167057,-0.5745346908481975,0.5016598636471663,0.3801932965288678,-0.23422169181585895,0.5812159255776558,1.1347545493107856,1.7298506444762762
Tulane,52.0,52.400000000000006,52.5,34.8,17.4,34.1,13.0,16.8,31.7,41.6,55.2,44.4,83.7,65.8,41.4,44.5,45.6,62.2,138,Tulane,Amer,3-1,108.8858031786642,107.93238618724313,0.5252631695559278,0.3311413960250571,69.0553506657324,2026,0.23832722712894572,0.263791788238132,-1.3425087290393023,-0.27993919144661433,-2.121716463474559,0.39016973428048046,1.5784488980983697,-0.27313598697532865,0.5262798086772208,-1.1102394801747124,-0.1761980725658555,1.5083782413408822,0.2504602520944382,0.7659340591073694,-0.7219111379303559
George Mason,48.5,40.8,51.2,32.1,36.5,22.5,18.3,19.3,29.2,26.7,51.5,41.5,74.4,79.6,38.7,51.2,50.0,52.6,100,George Mason,A10,4-0,106.87249638055285,100.63898134996636,0.6662145949010579,0.1958610519054794,68.91901818121498,2026,-0.34215519929093624,-1.6782955555286077,0.11775730206923354,0.40233781762132276,0.8113101124634331,-1.418434004435918,1.445581415013808,-0.5392511774490663,-0.009643039775943697,-1.539093434035579,-0.5853093733707989,-1.062387996682429,-0.13781814721194646,1.8403241827434098,-0.775110677257146
Towson,40.6,38.4,30.3,24.3,32.5,28.5,19.0,15.3,19.0,20.0,48.0,43.9,64.0,60.5,38.2,39.5,42.6,39.3,134,Towson,CAA,3-1,104.40735946169548,102.57583995223092,0.550706091098178,0.3571281455122294,66.6550942095974,2026,-1.6523869617815268,-2.080106730101036,0.3106226269326249,-0.6893053968873766,0.19706370912563373,-0.4829493119964017,-0.6905188899610749,-1.3080283943731985,-0.5165970856100178,-1.1841798170472757,-2.254483480654968,-2.2183701305586827,-0.20972155449090668,-0.03584961524788415,-1.658537050562468
West Virginia,49.5,41.5,51.4,34.2,25.4,23.3,14.8,22.8,32.1,26.4,50.4,42.5,69.4,73.5,38.6,36.2,50.5,47.9,48,West Virginia,B12,4-0,111.17661447255682,96.61183678669244,0.8340789639692743,0.38211446236183,65.87652736111094,2026,-0.17630307745668425,-1.561100629611649,-0.846569322247724,1.3575256303164347,-0.8932236567989603,-1.293702712110649,1.4660225662575863,-0.3322726959694921,-0.16897145418093865,-1.3912127602904527,-0.11074026443706422,-1.1141483907365897,-0.1521988286677387,-0.5650268403223511,-1.962348704998326
Nebraska Omaha,54.2,53.6,39.4,43.9,23.8,35.3,17.4,17.0,38.8,30.9,51.8,59.8,75.3,82.7,37.6,46.4,44.3,45.5,169,Nebraska Omaha,Sum,1-3,109.53255788919404,111.12974594485324,0.4584757414134587,0.5424674445600054,70.57428191329201,2026,0.6032018951643006,0.4646973755243456,-0.13021240132655612,-0.22535703072117955,-1.1389222181340797,0.5772666727683831,0.23955349163085943,0.6237707661028256,0.033810164152690815,1.1671228955002355,0.9856780217201833,-0.33774247992418044,-0.2960056432256592,1.0706118553623656,-0.12919515446341012
Eastern Washington,55.1,59.1,33.2,33.7,19.8,28.7,18.8,15.7,34.7,41.1,56.5,57.6,68.0,66.3,31.9,38.6,50.9,55.6,207,Eastern Washington,BSky,0-4,107.67026765885537,111.53714757577848,0.3999271870677333,0.7659975353161527,72.46463349021208,2026,0.7524688048151271,1.385514650586161,0.25551824840022747,-0.5801410754365071,-1.7531686214718791,-0.4517664889150846,-0.39412219692628236,-0.3815532867979621,0.7145770257013051,0.8417854132609579,0.3147354884000771,1.422110917917281,-1.115704486205806,-0.1801706766318296,0.60845613542389
New Haven,46.7,51.8,28.4,31.1,22.0,29.7,22.2,17.299999999999997,26.4,35.2,50.6,51.2,67.1,75.9,35.4,38.6,38.9,43.7,359,New Haven,NEC,2-3,94.27555706405232,111.3398531439132,0.1286216538648454,0.439103665204103,66.89539359123002,2026,-0.6406890185925893,0.1633389945950234,1.192292683450986,-0.14348378963302788,-1.4153330996360896,-0.2958523735084985,-0.8847098267769735,-0.6378123591060063,-0.14000265156184827,-0.10465089870785159,-1.0435140302723356,0.4041565015187892,-0.6123806352530846,-0.1801706766318296,-1.5647676422764023
Louisiana Tech,39.0,42.0,42.1,40.2,36.0,34.2,19.8,18.3,18.4,26.4,44.7,44.1,60.4,75.6,33.3,47.3,51.2,65.0,166,Louisiana Tech,CUSA,2-1,102.08338497547086,103.42959070102371,0.4624053701482057,0.3193138812900498,67.46232442233857,2026,-1.91775035671633,-1.477389968242393,0.5310401410622153,0.12942701399414794,0.7345293120462082,0.40576114582113926,0.5155090334218733,0.259094393972148,-0.9945823288250016,-1.15460368229825,-2.352670192848154,-1.1141483907365897,-0.9143749458247178,1.214932916746311,-1.3435404039414751
Utah,53.3,50.0,38.6,30.2,35.0,28.1,15.1,14.8,33.3,32.6,55.6,50.6,72.0,58.8,41.7,33.6,49.2,34.7,90,Utah,B12,4-0,111.91824704618308,103.6711464312218,0.706877250126076,0.2488044903796225,73.8762067282894,2026,0.45393498551347283,-0.13801938633429756,-0.763912754449128,-0.825760798700964,0.5809677112117584,-0.5453149581590359,0.1577888866557446,-0.7265174225972525,0.5842174139154005,-0.1933793029549277,0.08563315994930788,-0.044433580283936444,0.2936022964618149,-0.9819543509870832,1.1592789731177267
San Francisco,53.400000000000006,44.0,44.5,31.2,37.4,32.300000000000004,20.9,17.1,38.7,30.3,49.4,42.7,68.5,68.3,45.7,46.4,53.4,62.0,65,San Francisco,WCC,3-1,111.85479667579418,99.92266165487442,0.7853731959371214,0.4375406749826216,70.46407978897939,2026,0.47052019769689946,-1.142547322765369,0.8341142229904014,-0.19806595035846167,0.9495155532144377,0.10952432654862598,0.7608028483472185,-0.6279562409403124,-0.31381546727638837,-1.361636625541427,0.9693135696879864,-0.4412632680325013,0.8688295546934968,1.0706118553623656,-0.1721981281641924
Oregon,45.3,43.5,46.5,23.7,35.7,29.5,20.200000000000003,20.200000000000003,28.6,30.4,47.7,42.1,67.5,65.9,48.8,42.5,56.1,39.1,36,Oregon,B10,3-0,113.6231654578631,96.6192759509072,0.8657921472396983,0.4839810676181053,71.0179141916945,2026,-0.872881989160543,-1.226257984134625,0.6412488981270111,0.6479575408857807,0.6884608317958737,-0.32703519658981567,0.9652143607850062,-1.3671651033673626,-0.5600502895386523,-1.4503650297885031,-0.6834960855639849,-0.4240098033477815,1.3146306798230494,0.44522058936526804,0.04391863367774451
Fordham,42.1,54.2,24.1,18.1,37.3,25.9,13.4,14.4,20.0,44.4,48.8,45.7,66.0,53.1,35.9,40.7,44.0,62.5,189,Fordham,A10,3-2,107.31415097904755,110.10611942846714,0.4266904119655359,0.1853934017850279,68.82750692013155,2026,-1.4036087790301488,0.565150169167453,-1.2322999719745071,-0.9349251201518339,0.9341593931309925,-0.8883260120535257,-1.324194578518217,-1.9191077206462264,-0.4007218751336584,-0.9179946043060474,-2.09083896033299,1.9914752525130475,-0.5404772279741243,0.15657846659737717,-0.8108201191417
UC San Diego,57.4,47.4,32.1,31.6,25.0,26.700000000000003,19.5,19.5,33.8,32.5,63.6,46.4,70.4,63.6,47.6,44.3,59.0,50.0,135,UC San Diego,BW,4-0,104.43309051781844,102.99859572130092,0.5396811605786459,0.2777564971129985,71.15677722876447,2026,1.1339286850339063,-0.5733148254544288,0.44838357326361883,0.4569199783467575,-0.95464829713274,-0.7635947197282562,-0.5065485287670658,-0.5885317682775363,1.7429695186789986,-0.8144781326844595,0.16745542011029657,-0.061687044968656894,1.1420625023535453,0.7338627121331589,0.0981056429425616
Notre Dame,57.9,45.6,37.0,33.6,39.1,23.6,17.8,17.8,41.2,30.4,55.1,45.5,69.0,69.7,41.3,40.7,47.4,52.8,62,Notre Dame,ACC,3-1,113.69119873101874,100.74582850720208,0.8006209353053589,0.4057845907328445,69.33121611502627,2026,1.2168547459510322,-0.8746732063837498,-0.020003644261760392,-0.007028387819439487,1.210570274633003,-1.246928477488673,-0.005740323294485804,-0.3914094049636562,0.5117954073676756,-0.9475707390550732,1.3784248704929298,-0.4240098033477815,0.2360795706386459,0.15657846659737717,-0.6142631707524704
Seton Hall,45.1,43.5,49.1,43.5,40.9,32.4,13.1,27.700000000000003,31.1,38.1,44.4,33.0,74.8,71.4,31.6,43.5,54.3,51.5,108,Seton Hall,BE,4-0,108.24285869478442,102.6934879326872,0.6468519139971569,0.2356261164777645,67.73161312717467,2026,-0.9060524135273927,-1.226257984134625,-1.3149565397731038,2.6947885680895918,1.4869811561350121,0.1251157380892837,1.2309493269541305,0.5843462934400497,-1.0380355327536372,-2.7960791608691546,-0.2743847847590416,0.9045069773756749,-1.1588465305731819,0.6055773242363187,-1.2384588080628536
Kansas St.,69.0,53.5,35.8,27.700000000000003,36.4,28.6,22.2,20.9,54.4,36.8,61.3,52.6,67.2,66.7,38.0,37.0,63.8,54.7,76,Kansas St.,B12,3-0,112.11156299839232,101.90899193445466,0.7497471835598193,0.3388400559389516,71.84867029197494,2026,3.0578132983112294,0.44795524325049413,1.192292683450986,0.8389951034248019,0.7959539523799879,-0.4673579004557429,-0.12838723075715877,-0.9729203767396022,1.4098282885594635,0.10238204453532532,3.53853253874303,0.6802119364743114,-0.2384829174024912,-0.43674145242551093,0.3680955309467975
Kentucky,59.7,40.9,30.5,38.2,39.0,20.3,15.9,13.1,34.2,26.7,66.2,41.6,72.5,67.4,43.5,48.1,60.6,61.4,11,Kentucky,SEC,3-1,119.18932856686163,95.7130066160612,0.9257130353221394,0.4006874590387316,72.4762358911816,2026,1.5153885652526866,-1.6615534232547562,-0.5434952403195374,-1.2897091648671615,1.1952141145495576,-1.7614450583304073,-0.6700777387172961,0.06197203065826796,2.119563952727168,-1.5243053666610664,0.23291322823908842,-1.062387996682429,0.5524545626660713,1.3432183046431523,0.6129836138810467
SIU Edwardsville,45.3,40.1,26.4,24.1,32.5,31.6,18.6,16.6,29.3,25.8,46.0,41.2,58.3,65.2,31.9,46.6,36.5,46.2,217,SIU Edwardsville,OVC,3-1,100.35609123533524,104.38733668299304,0.3886687816983428,0.3231215884270179,68.67790295979815,2026,-0.872881989160543,-1.7954904814455652,0.2004138698678301,-0.3345213521720491,0.19706370912563373,0.0003844457640152981,-1.0891213392147614,-1.3277406307045863,-0.8062851118009173,-1.5834576361591166,-0.5689449213386009,-1.2176691788449105,-1.115704486205806,1.1026832023365762,-0.8691984418090573
High Point,53.1,49.4,39.8,39.8,26.1,33.900000000000006,10.9,21.3,31.3,27.4,56.5,55.3,69.7,74.3,35.1,41.5,52.7,53.2,98,High Point,BSth,3-1,112.16462130952816,105.0064294624803,0.6810018036775471,0.3401403064605779,73.87892101462181,2026,0.42076456114662314,-0.23847217997740494,-1.9211047036294768,0.9481594248756724,-0.785730536214845,0.35898691119916387,0.28043579411841685,0.2196699213093714,0.7145770257013051,0.5016598636471663,-0.24165588069464622,-0.9416137438893877,-0.6555226796204603,0.2848638544942173,1.1603381394858605
Wyoming,53.0,42.3,38.5,61.7,33.6,21.2,16.0,19.9,38.2,20.0,49.5,48.6,67.5,66.0,44.5,34.0,70.8,34.9,152,Wyoming,MWC,4-0,105.61334495140832,106.11934616924664,0.4862620164112483,0.1575020382715749,70.67519845907593,2026,0.40417934896319774,-1.4271635714208397,-0.5159430510533387,0.5660842997976271,0.36598147004352877,-1.62112235446448,0.14756831103385504,2.378159799596358,-0.2993310659668432,-0.48914065044518074,0.8874913095269978,-2.2183701305586827,0.6962613772239918,-0.9178116570386631,-0.08981559085346841
Bucknell,50.2,48.7,34.300000000000004,46.2,27.0,29.5,16.8,18.2,35.1,31.7,48.5,49.6,75.9,66.3,40.9,46.2,44.4,52.7,268,Bucknell,Pat,2-2,100.6510447926578,108.62210747469872,0.2939082888916088,0.363191666855535,70.78718178997629,2026,-0.06020659217270738,-0.35566710589436257,-0.2955255369237483,0.10213593363143006,-0.6475250954638404,-0.32703519658981567,-0.28169586508549893,0.8504614839137881,-0.444175079062293,-0.3412599767000542,0.3801932965288678,-0.19971476244641867,0.17855684481547793,1.038540508388156,-0.04611755632218162
Hawaii,50.7,42.2,53.5,38.3,38.0,23.4,19.9,19.0,32.0,28.2,52.2,42.1,72.5,64.8,35.0,30.1,51.9,43.0,95,Hawaii,BW,4-1,108.10241840148733,100.85527859249976,0.6895494236212364,0.3212558946076948,71.32098180071483,2026,0.022719468744418613,-1.44390570369469,0.5585923303284136,0.3204645765331701,1.0416525137151078,-1.278111300569991,1.6806546543172636,0.07182814882396141,0.09174776939087155,-1.4503650297885031,-0.1271047164692622,-0.8035860264116259,-0.6699033610762526,-1.5432029230357607,0.16218140312571605
Duquesne,56.39999999999999,45.3,42.1,56.39999999999999,31.2,35.2,18.9,18.6,32.7,26.8,62.2,48.9,64.7,72.9,44.2,41.1,55.5,44.7,103,Duquesne,A10,3-1,110.47972665423838,104.37403305450944,0.6578635339207729,0.3958935934452252,71.1741579576824,2026,0.9680765631996531,-0.9248996032053041,0.2830704376664257,0.21130025508230058,-0.002566371959151159,0.5616752612277254,0.5155090334218733,1.855785536814575,1.5401879003453691,-0.4447764483216432,-0.012553552243877589,-1.0451345319977086,0.653119332856616,0.22072116054579724,0.10488793532775911
Campbell,47.8,51.3,56.2,38.3,30.4,32.4,21.0,15.9,31.1,36.5,48.5,49.6,74.4,80.6,38.1,33.5,40.3,51.8,172,Campbell,CAA,2-2,106.65324133275868,108.36874925747402,0.4542521594966041,0.5115830936488284,75.39403767051212,2026,-0.4582516845749131,0.07962833322576746,0.8616664122566006,-0.5255589147110717,-0.12541565262671114,0.1251157380892837,1.9566101961082774,0.07182814882396141,-0.444175079062293,-0.3412599767000542,-0.2743847847590416,0.6284515424201513,-0.22410223594669895,-0.9979900244741885,1.7515655964270505
New Mexico,50.2,45.0,35.3,33.6,27.9,28.6,16.0,23.4,29.3,27.1,54.1,50.0,72.6,75.7,38.7,53.6,48.1,49.4,91,New Mexico,MWC,3-1,107.39244996805984,99.55530837441796,0.7050431804331805,0.3536991779116931,71.59528017667421,2026,-0.06020659217270738,-0.9751260000268571,-0.5159430510533387,1.5212721124927389,-0.5093196547128357,-0.4673579004557429,-0.17949010886660574,-0.3914094049636562,0.3669513942722259,-0.28210770720200384,-0.5689449213386009,-0.9933741379435478,-0.13781814721194646,2.2251803464339313,0.26921786835833167
Penn,47.1,59.2,45.9,35.4,24.4,34.8,17.9,17.9,42.9,36.7,35.6,62.9,78.6,78.3,40.2,46.2,57.4,53.0,298,Penn,Ivy,1-2,104.4449953451534,114.5748044448865,0.2564457595132486,0.3793024752550287,72.99179376126254,2026,-0.5743481698588888,1.4022567828600125,0.00754854500443781,0.020262692543277415,-1.0467852576334102,0.49930961506509003,0.9038909070536698,-0.2139992779811645,-2.3126628479935945,1.625552984110128,1.6566205550402906,0.6629584717895922,0.07789207462493422,1.038540508388156,0.8141641416304809
Vermont,56.6,52.400000000000006,26.6,36.6,24.3,25.6,15.2,18.5,41.8,39.5,52.1,48.8,85.3,64.4,43.0,35.0,47.5,60.7,201,Vermont,AE,4-0,104.84158947542272,108.08851564725028,0.4132007230706695,0.2145274184751104,66.55200137643514,2026,1.001246987566505,0.263791788238132,-0.7363605651829292,0.1840091747195827,-1.0621414177168549,-0.9351002466755011,-1.0686801879709822,-0.0957258599928362,0.07726336808132636,-0.4595645156961561,1.4766115826861153,1.1460554829617575,0.4805511553871111,-0.7574549221676125,-1.6987658430732093
Providence,55.00000000000001,52.3,39.3,33.6,28.7,26.8,15.1,13.8,32.5,38.7,59.6,48.9,82.1,75.5,42.2,37.9,48.5,51.6,70,Providence,BE,2-2,115.84454554715748,104.22594778439245,0.7712552411984698,0.4820820086476981,73.75034161065747,2026,0.7358835926317029,0.24704965596427939,-0.763912754449128,-1.0986716023281389,-0.38647037404527573,-0.7480033081875979,0.22933291600896988,-0.3914094049636562,1.1635934662971996,-0.4447764483216432,-0.045282456308273523,1.0080277654839964,0.3655057037407751,-0.29242039104156553,1.1101640002700397
Memphis,48.4,54.7,41.1,49.1,33.0,28.1,17.599999999999998,16.3,32.3,35.7,48.3,55.4,68.4,69.0,35.1,40.9,63.3,59.3,79,Memphis,Amer,1-2,111.39244440767602,101.5204240983708,0.7440629743808872,0.7523308833155776,73.44596579691692,2026,-0.3587404114743617,0.648860830536709,-0.07510802279415875,-0.41639459326020173,0.27384450954285866,-0.5453149581590359,0.4133032772029793,1.136288910718914,-0.4731438816813833,0.5164479310216792,-0.07801136037266945,0.4904238249423902,-0.6555226796204603,0.18864981357158664,0.9913907443543195
Belmont,57.6,43.2,43.6,30.1,28.4,30.8,19.7,22.0,31.7,25.6,63.3,46.7,68.0,80.0,36.6,42.6,56.2,39.1,113,Belmont,MVC,3-0,109.34097164493552,104.81865776392944,0.6191054397686052,0.2134346818258154,72.6720067734851,2026,1.1670991094007572,-1.276484380956178,0.5034879517960161,1.1391969874146946,-0.4325388542956108,-0.12434684656125365,0.6688176677502141,-0.7363735407629463,1.699516314750363,-0.7701139305609209,-0.1761980725658555,-1.2521761082143508,-0.43981245778357964,0.4612562628523733,0.689377151261449
Liberty,66.2,50.5,25.6,37.3,25.9,35.3,10.7,19.2,47.4,35.1,61.7,49.3,76.7,78.0,48.7,33.6,53.1,44.9,66,Liberty,CUSA,3-0,114.23104461490573,102.42925801700216,0.7780058760607887,0.2858879279759019,67.93665903710746,2026,2.5934273571753246,-0.054308724965041605,-1.9762090821618747,0.3750467372586049,-0.8164428563817354,0.5772666727683831,-1.1708859441898762,-0.02673303283297861,1.467765893797644,-0.3856241788235928,2.3930208964891886,0.38690303683406874,1.3002499983672582,-0.9819543509870832,-1.1584459777540739
South Carolina,53.8,45.4,40.2,33.900000000000006,31.2,29.6,15.8,14.4,38.0,22.0,50.0,49.0,77.0,68.3,54.3,22.0,71.2,47.5,101,South Carolina,SEC,3-0,109.54522130021596,103.29765405625542,0.6626915708134054,0.1952426216698054,68.96415457180274,2026,0.5368610464305988,-0.9081574709314526,-0.5710474295857362,-0.9349251201518339,-0.002566371959151159,-0.3114437850491568,0.321318096605975,-0.36184105046657383,-0.22690905941911832,-0.4299883809471303,0.8547624054626018,-1.8733008368642785,2.105568159891612,-2.8420924754912718,-0.7574975955720115
Richmond,49.6,47.4,71.89999999999999,53.0,34.2,22.1,17.2,13.2,27.8,26.3,56.7,55.0,78.0,75.8,47.4,48.7,57.1,50.0,122,Richmond,A10,3-0,110.4079860817703,107.30257542667717,0.5812952780111731,0.2558356131132801,68.40749678323093,2026,-0.15971786527325882,-0.5733148254544288,-0.1853167798589535,-1.2624180845044441,0.4581184305441989,-1.4807996505985523,3.5612405687449105,1.5206775191809798,0.7435458283203954,0.4572956615236287,-0.814411701821567,-1.1314018554213094,1.113301139441961,1.439432345565783,-0.9747160965001971
