Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
Illinois,57.9,46.1,35.099999999999994,17.599999999999998,42.8,20.9,14.099999999999998,13.0,35.4,29.7,61.6,47.1,75.4,76.8,43.3,39.4,42.9,44.3,3,Illinois,B10,5-1,123.42816984205888,96.644850409837,0.9433790492354776,0.4929197875144138,72.63977137779861,2026,1.3265737912984352,-0.9368744448049371,-1.1578666504393602,-1.4988153072006147,2.072092195757999,-1.912403376812989,-0.19060301855051873,-2.2702524712806067,1.5501604129827,-0.7938487893677191,0.4907691611337249,-0.7331968306148777,0.5399874002919275,-0.07290124484335471,1.024082251743462
West Georgia,47.0,50.8,26.0,34.2,29.6,33.6,18.0,15.7,36.3,28.4,43.8,55.6,69.8,73.0,30.6,36.4,45.8,64.3,329,West Georgia,ASun,4-3,99.51845051896947,112.94521378748234,0.1891660948276576,0.4445781896085759,69.92418608547294,2026,-0.7153551864091631,-0.041294309920914325,0.06949441658009722,-0.6559241378065236,-0.2905489589366035,0.4189433301473294,-1.2377216525491024,-0.33735572098352323,-1.264964867414383,0.5894232516394978,0.6722388475727485,-1.0117857929200986,-1.3664189927417587,-0.585927357333546,-0.05161287921234866
Miami OH,57.7,50.4,40.400000000000006,33.2,26.8,22.1,14.9,18.7,37.0,34.5,59.3,49.7,83.2,75.0,42.6,36.7,51.3,54.5,108,Miami OH,MAC,5-0,111.83865189754916,106.53657962497766,0.6361150087829812,0.1742719954251898,71.43567813563028,2026,1.2891072045515075,-0.11751389586849054,-0.9061002777174195,0.28062160596468905,-0.7917152644778832,-1.6921186485962658,0.41925728476733937,-0.4537952842544319,1.1864082700100427,-0.37073028270668784,0.8133819370253234,0.29543933789670634,0.43490988256566193,-0.534624746084526,0.5471179518271065
Hawaii,50.9,43.2,52.6,42.2,36.4,24.9,20.3,17.599999999999998,30.9,29.8,53.5,42.5,73.2,64.8,36.2,30.2,50.0,41.4,99,Hawaii,BW,4-2,108.53168603581057,101.39715726554556,0.6861038459969001,0.3738511828736847,71.06920783248697,2026,0.015243255155940716,-1.4894664429248663,0.7933227381556744,-0.06277850008475605,0.9265692116636463,-1.1781209494239127,1.8230866622159905,0.5941607851837457,0.26912025729638706,-1.5424430703833898,-0.416579271061395,-0.7117669104375528,-0.5257988509316289,-1.6461813231466076,0.4019520747525709
Belmont,56.00000000000001,42.5,46.2,25.5,29.2,32.4,22.0,22.6,30.8,26.8,62.7,44.7,69.2,81.5,40.4,48.2,57.1,46.7,116,Belmont,MVC,5-0,109.09812282137736,104.5480013348189,0.6200866072992102,0.182830870870379,72.31425999159953,2026,0.9706412172026169,-1.6228507183331258,1.3283262801897964,1.498131072867266,-0.36214414544250095,0.1986586019306059,1.086651578964239,-1.3503799214404286,1.7241288291870143,-1.184419718593286,-0.43674256955461943,-1.3546645157572927,0.10466625542596772,1.4319753517945402,0.8951409829147615
Queens,56.00000000000001,53.0,29.7,40.400000000000006,30.3,35.2,17.599999999999998,12.6,36.4,29.5,57.2,58.6,81.3,68.8,48.1,39.1,55.9,46.1,228,Queens,ASun,3-4,109.55757774803392,114.86382443200436,0.3672770582534757,0.458423094172129,69.65631182944537,2026,0.9706412172026169,0.37791341279075685,-0.05638876978087337,-1.6236880730367766,-0.16525738255128375,0.7126563011029603,-0.8119701200441836,0.3845695712961105,0.8542867481654439,1.0776369131714567,0.6924021460659737,-0.7760566709695269,1.2605189504148964,-0.12420385609237335,-0.15772298141815638
Detroit Mercy,43.5,57.4,23.1,46.1,32.1,35.3,18.1,15.8,24.7,39.1,47.2,56.4,77.2,74.5,36.7,43.6,45.8,64.0,307,Detroit Mercy,Horz,1-6,102.14189018225608,113.30374510237036,0.2327840886766849,0.534628487919002,71.36011074701446,2026,-1.3710204544804103,1.2163288582140979,0.10096521317034014,-0.6247059463474828,0.15692095672525322,0.7310133617876862,-1.5714187996475522,1.048275081940289,-0.7272443082374113,0.719613561381353,-1.6667037776413378,1.2812156660536411,-0.450743481127153,0.6453353126429134,0.517184267835369
Marquette,50.7,48.8,41.0,34.8,35.3,29.3,16.5,21.4,31.4,33.8,53.3,47.8,72.1,74.1,42.8,35.1,59.2,61.9,72,Marquette,BE,4-3,112.07862192682008,100.60196450588772,0.775969574955408,0.4812007142416403,73.06348006298741,2026,-0.022223331590986897,-0.42239223965879674,-0.40256753227354,1.1235127753587801,0.729682448772429,-0.37041027929592807,0.4882980738221904,-0.26749198302097876,0.23748963616832947,-0.6799322683435961,-0.3157627785952705,0.14542989665543304,0.46493203048745163,-0.8082386727459616,1.1919213437025076
Oral Roberts,46.5,55.900000000000006,33.7,41.4,25.2,34.7,18.8,16.1,27.6,38.7,52.1,54.6,72.3,70.8,51.6,36.3,46.4,52.0,330,Oral Roberts,Sum,2-4,100.41694548678724,113.9991011701872,0.1886378751935548,0.4648248578811227,74.43965339923274,2026,-0.8090216532764841,0.9305054109106874,0.3212607893020373,-0.5310513719703612,-1.0780960105014716,0.6208709976793257,-0.3516981930118384,0.5010091345670182,0.047705909399987534,0.42668536446217814,-1.0819681213378156,1.1954959853443428,1.7859065390462274,-0.6030282277498858,1.7370498511126082
Northeastern,48.7,52.0,40.6,41.2,30.0,27.1,17.9,21.4,26.7,33.9,53.0,52.7,70.6,76.1,33.0,36.3,48.7,49.7,220,Northeastern,CAA,3-3,103.48239562178011,107.45909541480664,0.3932549070146802,0.4462507710231757,70.88902406697756,2026,-0.39688919906027104,0.18736444792181564,0.03802361998985429,1.1235127753587801,-0.21895377243070668,-0.77426561435992,0.4422708811189561,0.47772122191283706,0.19004370447624427,0.11748337882527107,-1.26343780777684,0.16685981683275802,-1.0061532176802748,-0.6030282277498858,0.33057784843623783
Miami FL,58.5,45.4,40.3,35.7,35.5,23.8,14.4,21.1,36.1,29.4,60.5,46.4,67.5,59.3,31.2,44.3,63.9,52.2,44,Miami FL,ACC,5-1,116.94027292107852,101.15894374648954,0.8411966566758398,0.3337888184977263,74.24075213880073,2026,1.4389735515392208,-1.0702587202131966,-1.063454260668632,1.0298582009816597,0.7654800420253781,-1.3800486169559083,0.4077504865915298,-0.1626963760771603,1.3761919967783856,-0.9077653103918434,0.6319122505862996,-0.7974865911468519,-1.276352548976388,0.7650414055572907,1.6582612680427502
Appalachian St.,50.0,49.4,40.0,40.9,31.4,32.7,15.0,16.6,33.1,34.7,50.3,47.3,63.6,77.3,42.9,45.0,50.8,60.7,227,Appalachian St.,SB,4-2,101.75012542217196,106.6487260209721,0.3680165985841408,0.3449344030948931,64.88401772380259,2026,-0.15335638520523687,-0.3080628607374317,-0.8746294811271772,-0.37496041467515917,0.03162938033993283,0.2537297839847874,0.37323009206410424,0.44278935293156396,-0.23696968075252708,-0.7613012119322559,0.02701329578955309,0.33829917825135625,0.47994310444834704,0.8847474984716691,-2.048119702683582
Florida,49.7,39.6,42.3,38.8,44.3,22.9,19.0,15.8,25.5,24.5,57.9,41.1,68.3,77.2,42.0,34.7,54.4,38.4,6,Florida,SEC,4-1,118.7723982639414,94.02748023154297,0.9362344312540912,0.5700008615895185,72.51320833558357,2026,-0.20955626532562896,-2.175442716453055,0.38420238248252203,-0.6247059463474828,2.3405741451551134,-1.5452621631184509,0.6378864501077022,0.1982662700626557,0.9649939221136431,-1.7702761124316369,-1.5053973896955386,-1.8475526798357602,0.3448434388002907,-0.8766421544113202,0.9739482166776448
New Haven,45.8,52.400000000000006,26.5,29.0,20.7,28.7,22.3,17.1,26.8,35.9,49.0,51.5,66.7,76.3,36.6,38.3,40.0,47.4,359,New Haven,NEC,3-4,94.06954059187696,111.59193124118944,0.1229953106118742,0.4314375474073696,66.19233831268768,2026,-0.9401547068907341,0.2635840338693932,1.422738669960524,-0.21886945737995706,-1.8835418586928139,-0.48055264340428977,-1.1801876616700593,-0.9428414499922484,-0.4425687180848978,-0.07780208578751295,-1.2432745092836148,0.5954582203792513,-0.4657545550880484,-0.26101081942309173,-1.5298689627159723
Arizona,54.3,45.8,40.6,29.9,38.8,27.6,18.3,18.9,37.3,31.8,53.7,44.8,77.3,65.6,25.6,35.5,59.3,50.4,10,Arizona,B12,5-0,120.46694079713676,95.87696598966905,0.932488596488421,0.6537083695260165,71.79122162410664,2026,0.6521752298537234,-0.9940391342656203,0.16390680635082489,0.34305798888276967,1.3561403306990285,-0.6824803109362855,0.4422708811189561,-0.8380458430484308,0.3007508784244446,-1.168145929875555,0.8738718325049974,-0.2831685068910595,-2.1169726907865174,-0.739835191080603,0.6879555091956394
New Mexico,49.6,48.7,32.6,32.5,27.0,24.9,16.3,20.9,30.1,29.7,53.2,53.4,72.5,71.4,44.3,52.8,50.6,52.5,91,New Mexico,MWC,4-2,107.53702673642064,99.6867676294326,0.7051047536657518,0.5189794710406944,71.56862436743985,2026,-0.22828955869909343,-0.44144713614568976,-0.46550912545402473,0.9674218180635781,-0.7559176712249347,-1.1781209494239127,-0.47827297294573334,-0.5353029785440683,0.22167432560430184,0.23139989984939413,-0.5778856590071935,-0.7331968306148777,0.6900981399008792,2.218615390946166,0.5997804900433157
Louisiana Tech,35.8,42.2,37.8,33.1,33.300000000000004,28.1,18.7,17.8,16.7,27.5,40.5,43.2,58.8,75.4,30.0,52.9,38.3,68.3,176,Louisiana Tech,CUSA,2-2,100.5439259624438,102.95223934918717,0.4323644997134716,0.3417590448786038,66.69528824776599,2026,-2.8134840442371547,-1.6800154077938074,0.28978999271179434,-0.0003421171666743171,0.37170651624294493,-0.5906950075126509,0.12008053219631432,-0.46543924058152286,-1.7868701160273246,-1.4285265493592656,-3.2797676570993284,-1.2046550745160203,-1.45648543650713,2.235716261362506,-1.330640900240006
UC Irvine,43.8,45.2,45.0,27.500000000000004,26.8,34.9,14.8,16.8,28.6,32.5,44.1,43.5,65.7,60.8,26.2,30.9,54.2,55.6,112,UC Irvine,BW,3-3,105.53822661864398,100.8316922611134,0.6282311496471694,0.3398042012374544,71.29358266861558,2026,-1.3148205743600183,-1.108368513186984,-0.937571074307662,-0.31252403175707855,-0.7917152644778832,0.6575851190487787,0.9485700008545352,-1.1175007948986109,-1.2175189357222966,-1.37970518320607,-0.8803351364055667,-0.133159065649787,-2.0269062470211465,-1.5264752302322298,0.4908312270350089
Tulsa,55.400000000000006,53.8,45.1,32.300000000000004,34.599999999999994,27.3,16.3,16.0,39.3,35.1,52.4,54.6,75.2,76.3,45.9,40.0,64.8,54.5,131,Tulsa,Amer,4-1,112.78843599870947,110.33709890396176,0.5628400677261737,0.3901596519190934,68.19063631473699,2026,0.8582414569618314,0.5303525846859093,-0.46550912545402473,-0.5622695634294022,0.6043908723871086,-0.7375514929904663,0.9600767990303439,-0.5585908911982495,0.09515184109207274,0.42668536446217814,1.277137802369495,0.4240188589606546,0.9302753232752022,0.029703977654683782,-0.7383050088685679
Austin Peay,47.0,49.1,30.2,37.5,28.6,29.4,18.5,20.1,29.1,32.8,49.4,49.0,66.3,63.9,41.6,45.5,50.4,70.8,207,Austin Peay,ASun,3-3,102.7977616909408,106.30613893111192,0.404696552949759,0.4475879014319774,70.88169595148044,2026,-0.7153551864091631,-0.36522755019811354,0.2268483995313096,0.7176762863912556,-0.4695369252013462,-0.35205321861120153,-0.7544361291651405,0.046894837810474856,-0.3793074758287838,-0.48464680373081204,-0.7795186439394424,-0.0688693051178136,0.2847991429567102,0.9702518505533677,0.32767504211245646
Washington,51.1,46.1,42.4,30.4,39.2,28.9,15.7,17.0,31.5,29.5,53.1,47.4,72.8,68.0,33.6,40.4,44.2,46.9,55,Washington,B10,4-1,117.38006923177798,103.17854545788222,0.8150247039490792,0.4294112052237224,69.54687226280012,2026,0.05270984190286966,-0.9368744448049371,-0.65433390499548,-0.2500876488389979,1.4277355172049266,-0.4438385220348361,0.649393248283511,-0.7798260614129765,0.20585901504027304,-0.7450274232145238,-0.29559948010204534,-0.7760566709695269,-0.9160867739149036,0.09810745932004238,-0.20107408120018122
Grand Canyon,51.8,51.8,40.7,36.4,38.6,20.5,18.4,19.5,32.7,35.8,53.5,50.3,79.5,78.4,37.7,43.9,56.2,56.1,90,Grand Canyon,MWC,3-2,111.0848849417014,102.65933670593336,0.7124070296000561,0.3884937368781349,72.36072669001334,2026,0.1838428955171183,0.14925465494802687,0.1953776029410667,0.5303671376370126,1.3203427374460808,-1.9858316195518966,0.4537776792947649,-0.0811886817875248,0.26912025729638706,-0.273087550400297,-0.05363989818334617,0.5740283002019264,-0.3006327415182013,0.6966379238919321,0.9135473284552912
UC San Diego,57.4,47.4,32.1,31.6,25.0,26.700000000000003,19.5,19.5,33.8,32.5,63.6,46.4,70.4,63.6,47.6,44.3,59.0,50.0,138,UC San Diego,BW,4-0,105.14164677817833,103.63438130403144,0.5414179119819788,0.2807035670459952,70.31994987497261,2026,1.2329073244311142,-0.6891607904753141,0.5415563654337344,0.5303671376370126,-1.11389360375442,-0.8476938570988274,-0.5358069638247764,-0.6400985854878858,1.866466624263271,-0.9077653103918434,0.16815638524212642,-0.133159065649787,1.1854635806104206,0.7650414055572907,0.10515670654749275
Central Arkansas,44.6,52.6,32.1,34.599999999999994,26.700000000000003,29.8,18.3,16.1,26.7,33.1,48.8,55.7,60.6,79.4,47.4,51.8,46.6,61.0,344,Central Arkansas,ASun,2-4,98.61466841770611,114.23617644686024,0.1556375252154657,0.5156941129326169,70.04320021188275,2026,-1.1649542273723037,0.30169382684318063,0.16390680635082489,-0.5310513719703612,-0.8096140611043571,-0.27862497587229346,-0.5358069638247764,-0.29077989567516077,-0.4741993392129554,0.6056970403572299,-1.26343780777684,-0.004579544585838687,1.1554414326886298,2.047606686782769,-0.004469113683868498
Ohio,49.2,57.49999999999999,36.5,34.4,26.1,33.300000000000004,15.6,15.9,25.7,42.4,54.5,53.3,68.2,74.3,33.6,41.0,43.0,51.7,150,Ohio,MAC,1-4,109.02931410009788,109.60535098025692,0.4848550708293269,0.6475067733812817,71.41813361751007,2026,-0.30322273219295,1.235383754700991,-0.6858047015857224,-0.5934877548884424,-0.9170068408632029,0.36387214809314916,-0.029507844089197398,-0.314067808329342,0.42727336293667256,0.21512611113166194,-1.465070792709089,1.9884030319053545,-0.9160867739149036,0.20071268181808086,0.5401682335581872
Wichita St.,51.8,42.8,39.0,34.4,40.5,29.2,13.2,19.1,38.8,31.2,48.6,40.7,69.7,71.4,32.9,33.7,43.0,41.1,103,Wichita St.,Amer,4-1,109.9150140886461,103.63624870054991,0.662942237773029,0.4080519990307157,69.32697122608832,2026,0.1838428955171183,-1.565686028872444,-1.441103819751542,0.4054943718008514,1.6604198733490916,-0.3887673399806552,0.25816211030601804,-0.314067808329342,-0.5058299603410118,-1.8353712673025646,1.1763213099033707,-0.41174802795500776,-1.0211642916411703,-1.0476508585747173,-0.28818107620104155
UNLV,54.7,52.0,56.6,51.9,39.900000000000006,27.3,17.0,17.8,28.3,33.1,61.6,53.6,71.6,72.1,36.3,39.7,61.0,66.7,89,UNLV,MWC,3-2,115.08676065214432,106.34072752280689,0.7127824374196771,0.438619823840478,73.21293963894082,2026,0.7271084033475814,0.18736444792181564,-0.24521354932232758,-0.0003421171666743171,1.553027093590247,-0.7375514929904663,2.2833585892483352,1.7236245489115587,1.5501604129827,0.2639474772848585,-0.9408250318852416,-0.004579544585838687,-0.5107877769707345,-0.021598633594334855,1.2511251325071375
Oregon St.,49.1,48.3,50.9,40.400000000000006,30.2,35.2,19.6,16.7,31.3,31.4,50.9,49.2,75.5,75.7,45.9,44.7,61.9,49.7,126,Oregon St.,WCC,3-3,109.45857256211188,106.76262780613855,0.5712099377299562,0.5065312026166487,66.32742880573866,2026,-0.32195602556641445,-0.5176667220932674,0.5730271620239773,-0.3437422232161194,-0.18315617917775828,0.7126563011029603,1.6274710932272436,0.3845695712961105,-0.14207781736835554,-0.45209922629534766,-0.335926077088495,-0.36888818760035863,0.9302753232752022,0.8334448872226505,-1.4763570417227232
Le Moyne,53.7,54.6,38.5,28.8,28.1,30.1,22.7,13.900000000000002,38.0,44.4,51.0,47.4,73.1,82.2,44.8,37.4,66.4,58.6,333,Le Moyne,NEC,2-4,104.01497502420888,118.46898350157014,0.182972408216019,0.3599308733500297,69.92156096165168,2026,0.5397754696129393,0.6827917565810631,1.5486218563214935,-1.2178515840692503,-0.5590309083337175,-0.2235537938181126,0.20062811942697498,-0.96612936264643,-0.12626250680432677,-0.7450274232145238,1.0150149219575721,2.417001435451848,0.7651535097053551,-0.41491865317014887,-0.05265274082916722
UMKC,42.0,57.2,26.9,31.3,30.5,38.1,18.1,16.1,21.7,39.8,47.1,55.8,66.2,66.3,34.8,35.1,38.6,50.4,328,UMKC,Sum,1-4,97.84345341050752,110.71134697227568,0.1945186794298677,0.5598857145822371,68.78862965300904,2026,-1.6520198550823735,1.1782190652403104,0.10096521317034014,-0.5310513719703612,-0.12945978929833535,1.2450110609600404,-1.134160468966825,-0.6750304544691584,-0.74305961880144,0.621970829074961,-2.271602732438084,1.431225107294913,-0.7359538863841621,-0.8082386727459616,-0.5014284415439761
Tulane,53.7,55.2,51.1,38.2,17.8,32.800000000000004,13.5,15.7,35.7,42.4,53.8,48.7,79.9,69.2,41.5,43.4,45.8,60.0,143,Tulane,Amer,4-2,111.2807002804604,110.6159208469067,0.5172196468773205,0.4567790255441033,68.42091290672718,2026,0.5397754696129393,0.797121135502428,-1.3466914299808144,-0.6559241378065236,-2.4026069608605676,0.2720868446695146,1.6504846895788612,0.1284025321001112,0.3165661889884722,-0.5334681698840075,0.5512590566134004,1.9884030319053545,0.2697880689958148,0.6111335718102335,-0.647088058520157
High Point,56.7,48.4,42.3,40.9,31.2,37.8,11.8,22.6,33.8,28.2,60.7,52.7,76.0,72.3,39.8,41.2,56.0,51.0,85,High Point,BSth,6-1,115.36408610257244,106.08391916815532,0.7240059204687282,0.3419321582127552,71.38772408313669,2026,1.1017742708168654,-0.4986118256063729,-1.8816949720149363,1.498131072867266,-0.004168212913015582,1.189939878905859,0.6378864501077022,0.44278935293156396,1.4078226179064433,0.11748337882527107,0.16815638524212642,-1.0546456332747478,0.014599811660596474,0.23491442265076076,0.5281224369660059
North Carolina,54.900000000000006,38.8,47.2,27.800000000000004,37.9,25.7,15.5,15.5,32.6,30.5,59.8,34.2,71.0,68.1,45.0,40.1,61.6,44.9,21,North Carolina,ACC,5-0,117.65462607584992,96.7434753942479,0.9046885893592526,0.3605453754416267,72.58530116908716,2026,0.7645749900945104,-2.327881888348209,-0.7172754981759648,-0.7183605207246042,1.1950511610607604,-1.0312644639460973,1.2017195607223252,-1.082568925917338,1.2654848228301854,-2.8931675339551424,-0.07380319667657134,-0.5617574691962803,0.7951756576271459,0.04680484807102373,1.0025055631162845
Prairie View A&M,41.5,56.8,41.2,51.6,25.9,35.8,15.8,20.5,28.8,36.8,40.7,57.8,75.2,71.4,31.8,39.2,38.0,56.5,340,Prairie View A&M,SWAC,3-4,99.32604092200076,114.0277586089778,0.1697510649148166,0.4102007382864028,72.51099377287666,2026,-1.7456863219496945,1.1019994792927328,-0.6228631084052372,0.8425490522274168,-0.952804434116152,0.8227986652113207,0.511311670173808,1.6886926799302866,-1.7552394948992671,0.9474466034296003,-0.8400085394191171,0.788327501975173,-1.1862861052110167,-0.1071029856760334,0.9730709861492012
Southern Miss,52.5,59.3,37.2,39.0,39.1,26.8,15.4,19.8,28.0,41.0,56.5,56.7,69.4,70.9,27.5,54.5,44.8,66.9,267,Southern Miss,SB,4-3,105.91443121965096,113.83069211214968,0.3038718439785021,0.2451709671565083,68.9739625213979,2026,0.3149759491313683,1.5783718914650857,-0.7487462947662071,0.6240217120141341,1.409836720578452,-0.8293367964141009,0.051039743141463256,0.22155418271683777,0.7435795742172436,0.7684349275345497,-1.0013149273649165,1.6883841494228096,-1.8317622855295093,2.509330188023941,-0.42801455736388155
Liberty,66.2,50.5,25.6,37.3,25.9,35.3,10.7,19.2,47.4,35.1,61.7,49.3,76.7,78.0,48.7,33.6,53.1,44.9,70,Liberty,CUSA,4-0,115.09383949586292,103.27065904683334,0.7766997639511247,0.2119935864586793,67.23797684651996,2026,2.881437141295965,-0.09845899938159615,-2.2278737345076043,0.43671256325989116,-0.952804434116152,0.7310133617876862,-1.2837488452523367,0.0236069251562928,1.5659757235467286,-0.4358254375776166,2.9103649803207112,0.4240188589606546,1.3505853941802677,-1.0647517289910573,-1.1156715951128122
Wake Forest,50.0,48.4,33.800000000000004,35.099999999999994,36.4,32.7,15.7,21.7,32.9,27.9,50.4,54.1,71.4,73.6,39.6,46.7,55.0,56.5,76,Wake Forest,ACC,4-2,112.36667959857007,101.34871881485373,0.7661687054850538,0.5130046747070777,72.15856808552836,2026,-0.15335638520523687,-0.4986118256063729,-0.65433390499548,1.2171673497359017,0.9265692116636463,0.2537297839847874,-0.3401913948360296,-0.23256011403970647,-0.2211543701884983,0.3453164208735183,-0.013313301196897257,-1.118935393806722,-0.015422336261193232,1.1754622955494447,0.8334684492759613
Clemson,53.8,44.1,38.6,34.1,36.2,25.5,12.7,16.400000000000002,33.7,27.6,56.5,46.0,74.3,70.3,45.3,42.0,56.5,46.5,38,Clemson,ACC,6-1,115.62556854966816,98.99437982185154,0.85642158029577,0.4646132068596278,66.79535053121577,2026,0.5585087629864024,-1.3179723745428196,-1.5984578027027545,-0.4373967975932398,0.8907716184106985,-1.067978585315551,0.21213491760278375,-0.34899967731061426,0.7435795742172436,-0.9728604652627709,0.14799308674890269,-1.1832251543386954,0.8402088795098309,0.3717213859814779,-1.2910043211925937
Texas Southern,47.9,60.2,43.2,51.1,23.9,35.8,20.4,15.3,35.9,35.0,45.5,66.7,62.8,73.1,27.9,45.9,31.7,57.2,252,Texas Southern,SWAC,0-5,103.6524940163016,110.6440691627272,0.3206780533209548,0.7125022327407451,71.91035535936115,2026,-0.5467555460479855,1.749865959847134,0.8247935347459163,-0.7807969036426848,-1.3107803666456372,0.8227986652113207,0.7414476336899803,1.6304728982948322,-0.9961045878258971,2.395813799307746,0.5915856535998493,0.40258893878332963,-1.771717989685929,1.0386553322187262,0.7351466540689059
Eastern Washington,53.5,60.7,30.9,31.5,23.6,29.0,21.1,15.9,34.6,43.2,54.5,57.9,68.2,66.0,37.5,40.6,50.7,55.6,244,Eastern Washington,BSky,1-5,107.0090756071482,113.8529348208179,0.3289517218756917,0.5507873826633325,71.6080819120412,2026,0.5023088828660104,1.8451404422816047,1.0450891108776146,-0.5934877548884424,-1.3644767565250597,-0.4254814613501089,-0.6738885419344802,-0.6517425418149768,0.42727336293667256,0.9637203921473325,0.3294627731879264,2.159842393323953,-0.33065488943999205,0.13230920015272227,0.6154103760671833
North Dakota,46.3,56.39999999999999,33.2,43.6,22.7,31.4,13.8,21.5,28.8,33.1,48.0,61.5,62.9,65.3,36.2,43.3,42.9,58.3,331,North Dakota,Sum,3-5,98.14851420065791,111.622267436532,0.1855262330941849,0.412180876515456,71.05951390857263,2026,-0.846488240023413,1.0257798933451552,-1.2522790402100867,1.154730966817821,-1.5255659261633285,0.015087995083336761,-0.4092321838908815,0.7571761737630176,-0.6007218237251833,1.5495767859856835,-0.8400085394191171,-0.004579544585838687,-0.5257988509316289,0.5940327013938936,0.398112126589653
Oregon,48.0,45.0,52.900000000000006,28.7,37.4,29.0,18.9,19.6,31.5,30.8,48.7,44.1,68.1,72.5,48.0,43.3,56.0,43.5,37,Oregon,B10,4-0,114.78068246232866,97.94255829978005,0.8610912648770784,0.4971394025667021,70.17779105033142,2026,-0.528022252674521,-1.1464783061607726,0.3527315858922791,0.5615853290960535,1.105557177928389,-0.4254814613501089,1.8576070567434166,-0.977773318973521,-0.490014649776983,-1.282062450899678,-0.29559948010204534,-0.4974677086643061,1.245507876454001,0.5940327013938936,0.048844884591069594
Mississippi,53.8,45.4,40.8,32.300000000000004,35.8,28.6,13.3,17.7,37.8,29.5,52.1,46.2,73.0,64.9,37.1,41.9,60.7,60.5,46,Mississippi,SEC,5-0,116.81472268818015,101.30882382935371,0.8372325526802433,0.3278199209906148,68.14956604868587,2026,0.5585087629864024,-1.0702587202131966,-1.4096330231612992,-0.03156030862571518,0.8191764319048004,-0.4989097040890163,0.4652844774705729,-0.5585908911982495,0.047705909399987534,-0.9403128878273066,0.9746883249711218,-0.7760566709695269,-0.39069918528357256,0.35462051556513796,-0.7545737246194975
Wisconsin,55.3,50.9,35.8,39.6,37.4,24.8,13.8,19.5,33.9,34.8,60.1,50.0,79.8,71.6,51.9,41.8,54.1,45.0,34,Wisconsin,B10,4-1,118.25874716393132,100.09291927309312,0.8719068169297582,0.4169950705046313,70.09361665016311,2026,0.8395081635883656,-0.022239413434019938,-1.2522790402100867,0.5303671376370126,1.105557177928389,-1.1964780101086392,-0.11005543131985805,0.2914179206793831,1.3129307545222717,-0.3219089165534924,0.1883196837353516,0.3597290984286797,1.8309397609289126,0.337519645148798,0.015501799154548428
Fordham,43.9,49.6,24.3,24.5,35.8,25.2,13.8,15.4,22.0,37.9,50.0,45.1,64.5,62.5,35.7,38.0,47.1,58.8,167,Fordham,A10,4-2,107.43373377698352,109.2753795328706,0.4512889417902567,0.2009637568554954,67.70037132168171,2026,-1.2960872809865538,-0.269953067763643,-1.2522790402100867,-0.7495787121836446,0.8191764319048004,-1.1230497673697317,-1.4333372215378488,-1.4668194847113372,-0.2844156124446123,-1.1193245637223583,-2.2111128369584097,1.0240566239257447,-0.6008542207361047,-0.31231343067211037,-0.9325083238585355
Saint Mary's,58.5,42.9,44.6,20.9,41.7,24.2,18.4,16.3,45.6,28.8,52.6,42.6,81.5,74.6,37.1,39.2,66.9,58.9,28,Saint Mary's,WCC,6-0,115.87199155913824,97.1412142406538,0.8836731883219289,0.3591542616715406,65.41840734301326,2026,1.4389735515392208,-1.5466311323855495,0.1953776029410667,-0.46861498905228066,1.8752054328667833,-1.3066203742170008,0.9025428081513008,-1.8860019124866083,0.1267824622201303,-1.5261692816656576,2.5474256074426638,-0.9260661122107995,-0.39069918528357256,-0.1071029856760334,-1.8364377816469768
Texas A&M,56.49999999999999,56.49999999999999,41.1,34.8,29.5,24.2,15.3,21.1,35.3,41.4,60.0,52.6,74.5,68.4,50.3,41.7,70.6,63.4,48,Texas A&M,SEC,4-2,116.9662075107412,101.87792639789936,0.8303714911339247,0.4522266263863946,72.137244577283,2026,1.0643076840699353,1.0448347898320496,-0.7802170913564496,1.0298582009816597,-0.308447755563078,-1.3066203742170008,0.4998048719979992,-0.26749198302097876,1.2971154439582429,0.10120959010753887,0.4706058626404997,1.774103830132108,1.5907625775545897,0.3204187747324593,0.8250218009385839
FIU,45.8,62.1,19.0,32.800000000000004,34.8,33.300000000000004,19.4,18.7,28.6,41.2,47.3,62.3,63.0,83.3,34.5,39.8,48.3,60.9,212,FIU,CUSA,2-2,105.839548947178,109.70719567456509,0.3982545689402492,0.438142492611507,71.39516516798243,2026,-0.9401547068907341,2.111908993098122,0.5100855688434915,0.28062160596468905,0.6401884656400577,0.36387214809314916,-2.0431975248557057,-0.5003711095627952,-0.7114289976733836,1.6797670957275386,-0.8803351364055667,1.7312439897774594,-0.7809871082668473,-0.004497763177996118,0.5310699926035363
