Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
BYU,56.2,48.4,33.0,27.9,29.8,26.700000000000003,13.6,16.8,37.1,32.2,56.5,48.4,76.1,59.7,40.7,42.9,44.0,46.3,17,BYU,B12,6-1,122.27973684472386,98.56497038020694,0.9226812459424816,0.6672725951998731,69.81466223974616,2026,1.1244724354252158,-0.6101158585718037,-1.528406215644628,-0.30230783338163936,-0.2391211112760304,-0.9762156722324246,-0.42061096882069937,-1.1405541486037578,0.8706260676548547,-0.6918647449826305,0.9508236761440544,-0.26217158293704307,0.14282332145501184,0.563306934908163,0.371813016599726
Clemson,54.7,43.7,40.8,33.800000000000004,35.9,23.4,13.1,16.3,33.8,26.6,58.0,46.4,74.4,70.3,44.9,41.8,57.0,44.0,33,Clemson,ACC,7-1,116.22525191035382,98.70814774155863,0.8674583284630796,0.4235941559097443,66.18971780226059,2026,0.8111652301349841,-1.6576076073507493,-1.7136829571624923,-0.4839114528423019,0.9670482458967936,-1.6783424873061434,0.6452363193257452,-0.3671479646443792,1.1421078833747733,-1.0726120226587106,0.17405541928328785,-1.6635280565858959,0.8069062810865913,0.35309433674325164,-1.013525320203322
Tennessee St.,44.0,54.1,35.099999999999994,50.9,32.2,27.200000000000003,19.1,19.4,28.8,28.8,44.4,60.6,79.3,74.6,35.1,37.3,48.0,55.9,229,Tennessee St.,OVC,5-3,103.002381573574,108.31226023047569,0.359378694559989,0.4122646972428168,73.83057275259712,2026,-1.4237595009353359,0.6602464750537279,0.5096379410518794,0.6420309878138051,0.23543732433295014,-0.8698328214636794,-0.13365208355050345,1.8744191108989017,-1.319327245819156,1.6306936488414583,-1.0028661820209015,-1.112995156223847,-0.7426206247204287,-0.5068662921132026,1.9065661380798073
Mississippi,52.2,48.9,36.2,33.6,34.2,31.7,14.9,18.5,37.5,34.6,50.0,46.8,75.9,68.0,35.7,41.3,58.4,57.4,60,Mississippi,SEC,5-3,116.26032802625274,102.97607817259036,0.8014456816992374,0.5031898597773361,66.16132103361532,2026,0.2889865546512646,-0.49868056614851153,-1.0466866876981806,0.31514447278461305,0.6309026873404335,0.08761283545502618,0.01665971349579124,-0.39336512342266355,-0.3057951337981261,-0.9964625671234948,1.0449774042483893,0.33840976291246483,-0.6477516304873456,0.25754315575920117,-1.0243776609561366
USC Upstate,48.8,48.0,34.2,39.3,28.6,36.8,18.9,17.1,30.4,30.9,50.8,48.8,66.0,73.9,38.3,33.1,46.9,43.9,305,USC Upstate,BSth,4-5,100.72688516684585,111.61585309085226,0.2349660859542829,0.3714251379689515,70.19790819511817,2026,-0.42117644400659504,-0.6992640925104372,0.4355272444447327,-0.19334566170524156,-0.4764003290805203,1.1727179132962262,-0.25663446295201514,0.3538239017584297,-0.1610048320808367,-0.6157152894474147,-0.6262512696035611,-0.5874864786055277,-0.23665265547732062,-1.3094962123792255,0.5182774172430203
Houston Christian,53.5,58.1,32.9,27.500000000000004,26.6,25.1,16.2,18.0,34.3,39.7,55.0,57.1,54.6,71.6,41.8,42.5,54.6,57.2,262,Houston Christian,Slnd,4-4,105.05151787448868,112.82293094191952,0.3056065156225675,0.2765480157172248,65.2132344881791,2026,0.5605194659027981,1.5517288144400656,-0.5649671597517341,0.1335408533239505,-0.8718656920880037,-1.3166407946924092,-0.4342756776430899,-1.1929884661603252,0.599144251934936,0.9643859129083183,0.2917475794137069,1.6146451228426701,0.31674981088232956,0.48686599012092285,-1.386706149199399
Fordham,48.0,48.5,24.4,22.3,35.6,29.6,15.8,15.0,26.2,34.3,52.7,46.6,66.7,67.5,35.2,39.0,48.1,56.7,186,Fordham,A10,6-3,106.96566242268489,109.45674200880046,0.4341969478001182,0.2075400448780839,65.96333905772231,2026,-0.5882736201613846,-0.587828800087145,-0.7131885529660249,-0.9560808634400247,0.9077284414456717,-0.359195137773703,-1.595775927546267,-1.8746345943957095,0.18287213449772796,-1.034537294891102,-1.6148654146990806,0.2633370946812752,-0.7268091256815813,-0.1819922767674304,-1.1000400679062576
North Dakota St.,46.3,49.3,29.9,33.6,32.0,30.5,14.499999999999998,21.2,29.4,31.5,48.1,50.4,72.9,72.6,45.7,35.6,55.8,53.9,175,North Dakota St.,Sum,5-3,103.82453293177298,105.68730867114569,0.4490526666016024,0.3458682840656045,67.74211657274009,2026,-0.9433551194903145,-0.40953233220987806,-1.1949080809124728,1.2958040178721906,0.19589078803220125,-0.16770600638996203,-0.8442169423147995,-0.39336512342266355,-0.6496721003766895,-0.31111746730655043,-0.8616355898643991,-0.43734114214315034,0.9333982733973692,-0.8317403074589733,-0.42024794234565693
Penn St.,56.89999999999999,52.2,38.8,22.4,32.2,28.7,12.1,20.8,37.6,32.7,57.2,54.6,71.7,77.6,32.8,43.7,50.0,57.5,91,Penn St.,B10,8-1,114.0642314066213,105.73626816942684,0.7051322249483127,0.3228591730316272,67.7587169632847,2026,1.2706824645606547,0.23679236384521793,-2.0842364401982207,1.1505211223036609,0.23543732433295014,-0.5506842691574447,0.37194214287793875,-1.8615260150065676,0.9973175816574839,0.4884518158132182,1.0685158362744733,-0.1370504692183955,-1.1062851026139138,0.7161888244826445,-0.4139038016770338
Kentucky,56.8,42.5,28.4,26.0,34.9,24.4,14.6,15.8,33.6,27.9,61.3,43.1,74.7,64.6,41.6,43.8,59.4,57.7,18,Kentucky,SEC,5-3,119.13764348489444,96.15849829006154,0.9215964944075018,0.4749754767443875,70.21796898835198,2026,1.2497953175413072,-1.9250523091666514,-1.1578527326088994,-0.6655150723029645,0.7693155643930519,-1.465576785768653,-1.0491875746506543,-1.3896171569974556,1.739367877958594,-1.700845030824242,0.12697855523112125,-1.338213160917413,0.285126812804636,0.7352990606794535,0.5259440136316683
UNC Asheville,55.400000000000006,48.5,44.1,35.4,29.8,37.0,21.7,16.0,37.5,28.5,55.0,51.6,68.8,70.2,30.9,35.4,35.6,43.2,192,UNC Asheville,BSth,4-4,107.66171148441326,110.83483391350168,0.4172575528732936,0.3260968940996855,67.47203267793287,2026,0.9573752592704261,-0.587828800087145,1.4730769969447728,-0.5928736245186996,-0.2391211112760304,1.215271053603725,1.0961717104646262,-0.15741069441810798,0.599144251934936,-0.08266910070090186,1.0449774042483893,-1.1880678244550356,-1.4067035843520093,-0.869960779852594,-0.5234654068012086
Western Carolina,46.9,56.7,26.8,36.1,30.0,26.5,22.4,16.0,28.1,38.5,50.2,55.8,66.3,66.7,41.8,46.2,48.0,56.6,296,Western Carolina,SC,4-4,101.16533392566488,111.37048304119044,0.2487629005712783,0.4398324883985668,70.9951021016171,2026,-0.8180322373742215,1.2397099956548476,1.7324644350697824,-0.5928736245186996,-0.1995745749752822,-1.0187688125399232,-1.2678229158088992,-0.06565063869411362,-0.2695975583688031,0.7169001824188654,-1.167635206203488,1.3143544499179154,0.31674981088232956,1.1939447294028969,0.8229395436795868
Louisiana Tech,44.4,45.1,27.0,30.9,36.6,28.4,17.5,17.2,22.2,27.6,48.9,48.1,60.7,70.5,28.9,44.6,40.6,54.1,180,Louisiana Tech,CUSA,4-2,101.88481736290774,103.96928453009988,0.442035614830472,0.300571220585291,64.70648278358698,2026,-1.340210912857941,-1.3455887885655315,-0.08324763180528669,-0.15702493781310983,1.1054611229494133,-0.6145139796186919,-1.2404934981641185,-0.7472967669294979,-0.5048817986594001,-0.7489768366340419,-2.556402695742433,-1.4132858291486008,-1.7229335651289523,0.8881809502539351,-1.5803705144658393
Syracuse,51.6,43.2,38.0,33.800000000000004,29.2,33.7,15.8,21.7,29.0,30.7,56.9,41.9,57.3,73.2,39.7,32.3,53.0,53.9,55,Syracuse,ACC,5-3,113.76437456984424,100.16065730585244,0.8122307139181589,0.5732348181865453,69.17321693788625,2026,0.16366367253517164,-1.7690428997740415,-0.7131885529660249,1.477407637332853,-0.3577607201782757,0.5131442385300076,0.2626244722988166,-0.3671479646443792,0.9430212185134994,-1.9292933974298907,-0.955789317968734,-0.6375349240929866,-0.015291668933459644,-1.4623781019537072,0.12667304743509086
Wake Forest,51.8,48.3,35.4,38.5,35.099999999999994,31.4,16.1,21.9,32.9,29.0,53.5,52.2,74.6,71.7,41.7,45.3,54.7,59.5,59,Wake Forest,ACC,6-3,113.3944369774832,100.36472377942177,0.8027715955895157,0.512282747664411,71.74565788125007,2026,0.2054379665738683,-0.6324029170564625,-0.6020225080553061,1.5500490851171178,0.8088621006937994,0.02378312499377894,-0.0926579570833319,0.24895526664529413,0.3276624362150174,0.03155508260192243,-0.037790468951466046,-1.0629467107363881,0.3009383118434833,1.021952603631605,1.1097780631013845
George Mason,56.10000000000001,45.9,51.1,29.1,34.4,27.6,16.0,18.6,39.6,29.4,54.0,47.5,73.5,76.5,37.6,47.1,52.8,52.0,67,George Mason,A10,9-0,112.48343093177942,101.16532791829616,0.7719884279196716,0.3327003081361407,66.14685246167352,2026,1.1035852884058681,-1.1672923206882646,-0.6390778563588795,0.35146519667674603,0.6704492236411811,-0.7847265408486835,2.0527013280319486,-0.9832511959340534,0.4181563747883236,-0.8632010199368663,1.5392844767961495,-0.9628498197614704,-0.34733314874925,1.3659368551741875,-1.0299070884371488
St. John's,55.3,47.7,45.0,31.3,39.1,36.4,15.8,20.9,35.0,32.9,56.8,46.7,71.1,72.5,34.7,36.2,57.4,47.1,15,St. John's,BE,4-3,122.94491813604822,98.071262364331,0.930828338723401,0.6671907270567923,71.44655544889952,2026,0.9364881122510755,-0.7661252679644118,-0.7131885529660249,1.1868418461957928,1.5997928267087678,1.0876116326812304,1.219154089866139,-0.6948624493729296,0.9249224307988378,-1.0154999310072976,0.45651660359629415,-0.08700202373093756,-0.8058666208758171,-0.7170788902781124,0.9954706376188364
Loyola MD,51.6,52.900000000000006,30.5,31.4,24.7,35.7,18.0,17.599999999999998,29.6,30.3,57.5,56.7,67.2,72.2,44.8,33.5,46.1,47.8,317,Loyola MD,Pat,4-5,102.49060113965083,115.00537812669718,0.2100059338883148,0.3091004004165178,68.31569249584251,2026,0.16366367253517164,0.3928017732378276,0.10202910971257756,-0.011742042244580317,-1.2475577869451133,0.9386756416049881,-0.7622286893804574,-0.6817538699837878,1.0516139448014672,0.8882364573731025,-0.8145587258122309,-0.7376318150679043,0.791094782047744,-1.2330552675919855,-0.2010454886131093
Cincinnati,51.0,44.6,40.9,32.300000000000004,29.6,24.6,20.1,23.4,31.9,31.7,54.1,42.2,63.8,73.2,49.1,44.5,68.1,56.6,62,Cincinnati,B12,6-2,106.05926975207572,94.23856424832238,0.7955871902576519,0.3685370256331098,72.17443784062283,2026,0.038340790419078674,-1.4570240809888237,0.880191424087608,2.0948599434991055,-0.2786676475767786,-1.4230236454611545,0.6589010281481357,-0.5637766554815091,0.43625516250298507,-1.8721813057784777,-0.2731747892123041,-0.3872926966556915,1.4709892407181722,0.8690707140571247,1.2736441101583622
Connecticut,55.50000000000001,42.0,34.599999999999994,41.5,33.6,26.3,14.8,20.4,34.0,25.8,58.6,43.9,70.6,76.4,40.6,37.0,62.9,36.5,4,Connecticut,BE,7-1,121.98909958955788,94.81120852060434,0.9477725664695704,0.5811934502200157,66.19507241946474,2026,0.9782624062897752,-2.0364876015899434,-1.0837420360017533,1.00523822673513,0.5122630784381883,-1.0613219528474211,-0.20197562766245503,0.642212648319554,1.250700609662741,-1.5485461197538106,0.22113228333545612,-1.8637218385357321,0.12701182241616446,-0.5641970007036322,-1.011478956012163
Tulane,53.5,55.00000000000001,48.9,39.900000000000006,20.6,31.6,13.7,16.7,35.2,40.2,53.9,50.8,78.0,65.4,42.0,44.3,50.8,59.9,162,Tulane,Amer,6-2,111.43665013157224,112.26759676458424,0.4786545801323701,0.3850461994775651,66.68005423679702,2026,0.5605194659027981,0.8608300014156551,-1.4913508673410554,-0.3386285572737724,-2.058261781110454,0.0663362653012776,1.7520777339393612,0.43247537809328285,0.4000575870736621,-0.2349680117713347,0.5035934676484625,1.7397662365613178,0.3483728089600243,0.830850241663504,-0.8261343484493334
Sacramento St.,42.1,54.400000000000006,41.0,37.6,31.0,34.599999999999994,18.0,17.2,27.7,32.3,42.4,59.1,76.0,70.2,35.5,43.5,52.3,59.1,275,Sacramento St.,BSky,4-6,103.57626277409034,112.02838226653118,0.2886177348511815,0.4478157859407302,72.89899214755583,2026,-1.8206152943029623,0.7271076505077042,0.10202910971257756,-0.15702493781310983,-0.001841893471540471,0.704633369913747,0.6725657369705262,0.13097805214301633,-1.681303000112381,1.3451331905843984,-1.2617889343078237,-0.23714736019331498,-0.6793746285650403,0.6779683520890237,1.550545694665489
New Mexico,51.1,50.7,37.4,32.9,27.800000000000004,26.200000000000003,16.1,21.3,32.3,32.2,53.2,53.4,72.2,72.7,44.8,51.9,52.4,51.2,102,New Mexico,MWC,6-2,108.09703691157506,101.74508205076502,0.6673950006328786,0.4091264555780698,70.88854432672144,2026,0.059227937438427754,-0.09751351342465867,-0.6020225080553061,1.3321247417643236,-0.6345864742835131,-1.0825985230011697,0.1806362193644745,-0.4851251791466579,0.27336607307103417,0.2600034492075696,-0.1790210611079692,-0.26217158293704307,0.791094782047744,2.2832281926210714,0.7822165551777861
Portland St.,53.6,51.3,33.2,43.9,34.300000000000004,28.6,22.4,19.7,40.2,35.0,49.3,50.7,69.6,78.0,38.7,35.1,54.1,53.4,151,Portland St.,BSky,4-2,104.73033795372234,104.64831904486746,0.5022524051238693,0.3666987716500787,70.5679306565292,2026,0.5814066129221472,0.03620883748329071,1.7324644350697824,0.7509931594902028,0.650675955490808,-0.5719608393111932,-0.39328155117591834,0.9568185536589617,-0.43248664780075535,-0.2540053756551376,1.6805150689526527,0.4385066538873825,-0.17340665932193114,-0.9272914884430238,0.6596882195632038
Illinois,55.3,46.7,34.7,19.5,39.900000000000006,23.200000000000003,14.4,12.3,32.5,32.1,60.7,45.7,78.6,71.6,44.7,39.9,45.2,46.9,12,Illinois,B10,6-2,122.39573737576666,97.40147855208843,0.9325671432098096,0.5387697373529934,70.59572816163116,2026,0.9364881122510755,-0.9889958528109962,-1.2319634292160448,-1.9367404085276023,1.757978971911762,-1.7208956276136407,-0.18831091884006354,-2.241674817291685,1.6307751516706275,-1.2058735698453378,-0.13194419705580093,-0.2871958056807729,0.7752832830088978,-0.010000150996139837,0.6703115408718008
Central Connecticut,48.0,48.0,33.800000000000004,23.3,27.6,31.8,14.6,15.2,35.1,31.9,45.9,48.2,69.6,74.0,32.1,40.9,57.0,50.4,285,Central Connecticut,NEC,5-2,99.13580860984524,107.78506836305296,0.2764865708007378,0.3717947669570165,66.96022382104132,2026,-0.5882736201613846,-0.6992640925104372,-1.1578527326088994,-0.88343941565576,-0.674133010584262,0.10888940560877551,-0.31129329824157626,-1.7435488005042894,-1.0478454300992375,-0.7299394727502376,0.4800550356223783,-0.33724425116823264,-1.2169655958858432,0.18110221097196108,-0.7190624546442432
Southern Miss,52.5,59.3,37.2,39.0,39.1,26.8,15.4,19.8,28.0,41.0,56.5,56.7,69.4,70.9,27.5,54.5,44.8,66.9,255,Southern Miss,SB,4-3,106.43042798309553,113.83438649178792,0.3157417049761904,0.2618414610680902,68.42524447876583,2026,0.3516479957093103,1.819173516255966,-0.8614099461803164,0.7873138833823359,1.5997928267087678,-0.9549391020786759,0.15330680171969444,0.31449816359100413,0.8706260676548547,0.8882364573731025,-1.1911736382295721,1.9399600185111532,-1.9442945516728123,2.780094333738134,-0.15917820914613295
Jacksonville St.,44.2,47.3,34.599999999999994,37.3,28.4,25.3,17.599999999999998,15.2,30.0,30.1,43.6,48.8,58.6,74.0,45.5,40.5,62.6,51.3,207,Jacksonville St.,CUSA,3-4,101.56310661314416,105.53152889550606,0.3915531556066743,0.29194577070579,65.90332007450189,2026,-1.3819852068966376,-0.8552735019030469,-0.04619228350171463,-0.88343941565576,-0.5159468653812692,-1.2740876543849113,-0.20197562766245503,0.09165231397558977,-1.4641175475364454,-0.6157152894474147,-0.720404997707896,-0.7876802605553631,0.9017752753196745,0.10466126618472099,-1.1229774121401064
Bethune Cookman,46.2,55.1,29.6,42.9,29.3,35.099999999999994,15.2,13.8,32.1,34.4,45.4,57.1,64.8,70.6,30.3,36.7,43.6,57.6,216,Bethune Cookman,SWAC,2-6,106.8563620135635,111.44247292989986,0.3814815623778046,0.5838320320991764,68.03020032157835,2026,-0.964242266509662,0.8831170599003123,-0.9355206427874625,-1.3919295501456146,-0.33798745202790126,0.8110162206824921,-0.8852110687819701,0.8257327597675418,-1.1383393686725436,0.9643859129083183,-0.2260979251601358,0.2883613174250051,-1.501572578585092,-0.621527709294062,-0.3101515068393479
UAB,48.0,48.9,36.8,33.800000000000004,37.9,24.6,14.099999999999998,17.4,26.0,28.8,52.4,52.6,69.9,74.8,33.0,39.1,51.5,55.4,114,UAB,Amer,6-3,109.03766129127756,103.98470922193484,0.633130181006752,0.4185973273818289,70.57380733623911,2026,-0.5882736201613846,-0.49868056614851153,-1.3431294741267643,-0.08438349002884507,1.362513608904277,-1.4230236454611545,0.09864796643013238,-0.3671479646443792,0.12857577135374346,0.10770453813713816,-1.6619422787512481,-1.112995156223847,-1.074662104536219,-0.16288204057062003,0.661934099420304
Santa Clara,53.0,44.9,29.0,47.2,40.9,30.4,15.7,19.9,34.1,28.0,54.4,46.4,68.5,75.3,41.3,35.8,60.7,64.6,41,Santa Clara,WCC,7-1,116.48237926129566,100.44140030281494,0.846043886522546,0.5052931315745048,68.87398172666282,2026,0.45608373080605424,-1.390162905534849,-0.7502439012695983,0.8236346072744676,1.9557116534155021,-0.18898257654371137,-0.9671993217163122,1.3894016735006482,0.4905515256469683,-1.0726120226587106,0.24467071536154025,-1.3131889381736832,0.23769231568809382,-0.793519835065354,0.012314878095335349
Presbyterian,46.2,50.5,34.4,41.5,34.7,33.300000000000004,20.6,17.2,26.4,31.3,49.6,52.4,66.0,68.8,34.4,36.0,56.9,51.9,256,Presbyterian,BSth,5-5,101.84418810121277,108.96119152439584,0.3150102815416979,0.3900447378953869,62.39712016043153,2026,-0.964242266509662,-0.14208763039397618,1.0654681656054723,-0.15702493781310983,0.7297690280923044,0.4280379579150117,-0.22930504530723508,0.642212648319554,-0.37819028465677085,0.06962981036952962,-1.5677885506469134,-0.4873895876306092,-0.8533011179923592,-0.7552993626717331,-2.4629353732134254
Maine,49.0,48.6,39.0,44.5,23.4,34.9,22.2,19.2,30.9,25.9,50.5,53.6,59.6,65.7,37.7,34.2,48.7,49.5,337,Maine,AE,0-9,94.16507127465098,108.21164158496887,0.1681276076390961,0.4549408664905218,64.9565210432817,2026,-0.3794021499678969,-0.5655417416024862,1.658353738462637,0.5693895400295403,-1.5046102728999777,0.768463080374995,0.3992715605227198,1.035470029993814,-0.2153011952248199,0.2980781769751782,-0.5085591094731421,-1.8386976157920032,-0.3315216497104026,-1.0992836142143143,-1.4848138534476414
Yale,59.8,54.8,38.2,35.2,34.599999999999994,30.8,13.900000000000002,18.4,44.7,34.7,56.0,56.8,81.4,70.3,33.8,43.2,55.3,46.2,74,Yale,Ivy,8-1,119.29598333468624,107.97507899769846,0.7588953666827716,0.4197121461130846,66.35381407139381,2026,1.8764097281217706,0.8162558844463361,-1.4172401707339086,0.27882374889248,0.7099957599419285,-0.10387629592871478,0.2899538899435976,-0.1836278531963914,0.7801321290815485,0.9072738212569055,2.7397445101264237,0.36343398565619467,-0.9481701122254423,0.6206376434985941,-0.9508129513720102
West Virginia,50.6,46.3,41.8,29.5,27.800000000000004,20.5,14.9,22.1,33.5,37.0,50.7,40.6,68.9,73.1,37.4,38.2,52.6,54.4,49,West Virginia,B12,6-2,110.90431483922036,96.70572659612894,0.8285583903759003,0.4072374910260969,65.04941029173813,2026,-0.04520779765831614,-1.0781440867496312,-1.0466866876981806,1.6226905329013839,-0.6345864742835131,-2.295363021764865,0.7818834075496484,-0.9308168783774856,-0.1791036197954969,-2.176779127919342,0.10344012320503711,0.9389911087619727,-0.37895614682694473,-0.3348741663419106,-1.4493145405111991
Iona,55.900000000000006,49.0,32.9,30.8,26.200000000000003,32.4,16.400000000000002,16.400000000000002,39.0,26.9,53.8,54.2,71.1,64.2,43.3,37.6,51.5,54.0,142,Iona,MAAC,6-2,109.13803266523809,108.0504587904688,0.5287616454102116,0.401101164359996,73.92860333150561,2026,1.06181099436717,-0.47639350766385274,-0.49085646314458725,-0.4475907289501689,-0.9509587646895001,0.23654882653126924,-0.4342756776430899,-0.7604053463186395,0.3819587993590006,0.4123023602780025,1.3980538846396462,-1.5884553883547081,0.5539222964650368,-0.44953558352277145,1.9440303038023397
Georgia St.,40.0,51.0,31.2,35.7,26.3,36.1,19.8,17.299999999999997,25.8,32.4,41.0,52.4,76.6,71.3,45.9,36.1,50.6,51.4,336,Georgia St.,SB,1-8,95.9416764167542,110.12146887779468,0.1700601797017386,0.4769180549330453,69.83294175603861,2026,-2.259245381709287,-0.030652337970683976,0.7690253791768892,-0.1207042139209781,-0.9311854965391264,1.023781922219984,-0.6665757276237252,-0.11808495625068144,-1.9346860281176381,0.06962981036952962,-1.7090191428034156,-0.2121231374495851,0.9650212714750629,-0.7361891264749229,0.37879886566165405
UNC Wilmington,54.900000000000006,45.8,37.3,27.3,39.1,26.200000000000003,16.3,16.5,39.0,30.3,52.6,46.2,72.5,73.9,38.8,47.9,51.5,47.1,101,UNC Wilmington,CAA,7-1,111.89941637913404,105.22184110388966,0.6698682686247114,0.2853775151158593,64.91052629828927,2026,0.8529395241736822,-1.1895793791729234,-0.5279118114481607,-0.4112700050580371,1.5997928267087678,-1.0825985230011697,0.16697151054208398,-1.2192056249386094,0.16477334678306646,-1.1106867504263178,1.3980538846396462,-0.7376318150679043,-0.15759516028308487,1.5188187447486676,-1.5023915803972128
Texas Southern,47.9,60.2,43.2,51.1,23.9,35.8,20.4,15.3,35.9,35.0,45.5,66.7,62.8,73.1,27.9,45.9,31.7,57.2,254,Texas Southern,SWAC,1-5,103.8195166685142,110.92970110829272,0.3182575302086452,0.5881733170216139,70.70968826874669,2026,-0.6091607671807338,2.019757042617893,0.9913574689983254,-0.847118691763627,-1.405743932148107,0.9599522117587359,0.9731893310631136,1.900636269677186,-1.1202405809578821,2.7919728457535027,0.668362491831048,0.4385066538873825,-1.881048555517424,1.1366140208124658,0.7138634650394539
North Dakota,45.1,57.2,35.3,45.0,21.9,31.6,14.7,21.6,27.8,32.3,47.1,63.6,62.6,65.7,36.4,42.3,42.8,58.7,339,North Dakota,Sum,3-6,97.176811038578,111.7208262949241,0.1674349034971359,0.4336522357435429,70.67759181324146,2026,-1.194000883722499,1.3511452880781398,-1.1207973843053267,1.4410869134407214,-1.8012092951555903,0.0663362653012776,-0.10632266590572241,1.101012926939524,-0.8306599775233019,2.2018145653555785,-1.2382505022817396,-0.23714736019331498,-0.5370711372154162,0.4486455177273021,0.7015972217759502
Denver,51.0,59.3,31.5,39.0,28.8,38.6,17.2,15.1,35.0,40.5,50.0,58.5,72.9,69.9,39.0,37.8,42.0,46.3,294,Denver,Sum,2-5,105.75415246120404,115.79177365921817,0.2606141296179732,0.6765703867972638,68.42200536170789,2026,0.038340790419078674,1.819173516255966,-0.1944136767160055,-0.9197601395478924,-0.4368537927797721,1.5556961760637096,-0.6255816011565541,0.31449816359100413,-0.3057951337981261,1.230909007281574,0.45651660359629415,1.8148389047925055,-0.12597216220539012,-0.41131511112915203,-0.1604160965441742
Marshall,56.10000000000001,50.7,32.6,42.3,31.1,29.7,20.9,18.0,37.9,33.1,55.5,51.3,75.7,68.5,49.4,38.1,65.6,53.7,199,Marshall,SB,5-2,105.2067051432236,108.5437328588054,0.4111773442612285,0.4041248536184164,71.82696229890593,2026,1.1035852884058681,-0.09751351342465867,1.1766342105161898,0.1335408533239505,0.017931374678833982,-0.3379185676199544,-0.4752698041102605,0.7470812834326896,0.6896381905082423,-0.13978119235231468,1.139131132352724,-0.03695357824347783,1.518423737834713,-0.353984402538721,1.1408500225955374
Buffalo,54.7,52.5,59.8,34.1,27.4,29.0,14.099999999999998,19.0,38.8,33.5,51.6,54.5,73.8,73.6,47.5,46.6,54.0,60.9,266,Buffalo,MAC,8-0,104.96968384249546,113.16224886870296,0.2964548926237966,0.2589523085892144,67.61687694921108,2026,0.8111652301349841,0.3036535392991926,-1.3431294741267643,0.49674809224527555,-0.7136795468850109,-0.4868545586961975,3.241530995579906,-0.3278222264769536,-0.016214530363545983,0.46941445192941395,1.350977020587478,0.06314331273143986,1.2180052560966175,1.270385674190137,-0.46811053851881895
Eastern Kentucky,47.4,55.50000000000001,28.9,40.0,31.6,33.300000000000004,18.5,13.5,29.7,34.8,50.3,57.8,69.9,72.4,49.1,40.8,46.5,52.7,233,Eastern Kentucky,ASun,1-6,106.95725749718986,112.73470419490349,0.3532023932056552,0.4531825524566036,69.96634127234432,2026,-0.7135965022774776,0.9722652938389473,0.28730585123044183,-1.5008917218220124,0.11679771543070484,0.4280379579150117,-0.9808640305387026,0.4455839574824241,-0.25149877065414294,1.0976474600949455,-0.7910202937861476,0.3884582083999228,1.4709892407181722,0.16199197477515073,0.4297799130228873
Duquesne,56.89999999999999,51.5,42.3,48.6,31.2,30.0,21.2,19.9,32.6,32.2,62.6,53.8,67.8,73.7,41.1,42.0,54.3,51.1,126,Duquesne,A10,5-3,110.14992689402402,106.25670554894808,0.6020038876605868,0.3294172631827494,71.97477573455967,2026,1.2706824645606547,0.08078295445260822,1.2878002554269086,0.8236346072744676,0.037704642829207734,-0.2740888571587072,0.8502069516616,1.572921784948636,1.9746521182491907,0.33615290474278536,-0.10840576502971679,-0.26217158293704307,0.2060693176104002,0.3913148091368724,1.197339610956716
Kansas,52.3,43.3,37.3,29.0,28.5,26.0,16.5,13.0,33.0,24.8,54.0,48.0,75.9,67.1,37.5,43.8,55.8,49.0,19,Kansas,B12,6-3,116.42212396380668,94.0307993591276,0.9210283833957256,0.6803125399421579,67.23743349101309,2026,0.3098737016706122,-1.7467558412893844,-0.4538011148410152,-1.6824953412826749,-0.49617359723089477,-1.1251516633086684,0.16697151054208398,-0.9963597753231956,0.4181563747883236,-0.7680142005178462,-0.01425203692538191,-2.113964065973027,-0.36314464778809735,0.7352990606794535,-0.6131217458231194
Georgetown,48.3,48.1,46.400000000000006,44.2,31.7,28.5,12.7,19.3,28.4,36.0,51.7,44.4,75.0,78.0,36.7,38.4,58.2,49.7,88,Georgetown,BE,5-2,112.94668808238792,104.09826904422404,0.7187311895139721,0.518957244577792,69.16225351234861,2026,-0.5256121791033389,-0.6769770340257784,-1.8619043503767838,0.6057102639216734,0.13657098358107858,-0.5932374094649426,1.4104600133796041,0.9961442918263883,0.0018842573511155178,-1.4533593003347907,-1.0970199101252371,0.6887488813246776,-0.4896366400988741,-0.2966536939482912,0.12248317529721273
Radford,43.9,55.400000000000006,40.6,50.8,28.6,37.0,16.8,18.0,27.3,37.1,46.4,55.3,68.6,67.6,45.9,40.4,42.0,60.1,220,Radford,BSth,3-6,106.1481627864398,110.87958018529714,0.3771877598936774,0.4388959534628045,72.89873538167551,2026,-1.444646647954685,0.9499782353542886,-0.3426350699302964,0.1335408533239505,-0.4764003290805203,1.215271053603725,0.6179069016809651,1.8613105315097593,-0.9573514915259311,0.6217133629998455,-1.3559426624121584,0.9640153315057025,0.9650212714750629,0.08555102998791063,1.5504475669220907
