Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
Long Beach St.,45.7,52.1,29.0,54.50000000000001,27.3,30.5,20.0,19.0,29.0,34.1,47.1,52.7,62.7,75.9,40.3,38.5,46.7,52.6,323,Long Beach St.,BW,1-4,99.17060730676502,111.45461899120404,0.2070299392328651,0.4733306913117056,69.03576508449491,2026,-0.8670105552308819,0.2213124617817992,0.607867463660433,0.3330444692072527,-0.6487093489401454,-0.18240106887901636,-0.8920429066294637,1.852837341198835,-0.6857568064572962,0.11898014882997253,-0.7068235882170945,0.22950779367248472,0.08401920161961593,-0.21105516721995868,-0.5871580929126848
Cincinnati,51.3,41.2,53.5,28.9,28.4,22.2,21.0,22.9,29.9,27.0,56.9,41.7,63.4,68.1,46.5,41.8,64.7,56.5,39,Cincinnati,B12,4-0,109.86460385701764,94.2495770864827,0.8535821835089086,0.3473365871078573,71.98041468613134,2026,0.12247552790251921,-1.781625730208401,0.9008059693853578,1.4820721035177833,-0.46570147682135127,-1.6377185252102768,1.796381767317009,-0.9397480056238491,0.8010610482509994,-1.5834621090187178,-0.5393334715545285,-1.1896509925414103,0.999011758237469,0.34110805805467237,0.5778470042489832
Radford,43.0,54.900000000000006,45.1,53.0,30.7,35.9,16.8,16.8,24.4,35.8,47.5,55.7,65.2,66.9,41.5,40.5,39.7,59.6,182,Radford,BSth,2-4,107.59188575661956,110.23303654710767,0.4307256437481391,0.4195442323219267,73.74334624643213,2026,-1.3440842024559156,0.7358286945866221,-0.32953575465932633,-0.31512496553202096,-0.08304865330023535,0.7644319749991528,0.8746361648210756,1.6892092935334428,-0.6250703634079782,0.5832825827887063,-1.562884184492433,0.5693063762870784,0.2611145351585556,0.12358921173436345,1.2753236250857094
Montana St.,52.6,52.0,20.5,41.8,22.7,28.8,16.3,15.9,30.9,30.4,56.9,55.0,64.6,75.0,41.5,31.4,29.6,48.1,215,Montana St.,BSky,2-4,104.38870051662452,108.28127409354563,0.3962717096328911,0.4321818794391414,69.01730726152857,2026,0.3521776543442026,0.20293688203876958,-0.47600500752178876,-0.5802851888344513,-1.4140149959823771,-0.48047813824806956,-1.8247616710598726,0.4674532042985185,0.8010610482509994,0.4749453481983346,-0.3532333419294549,-0.5100538273122215,0.2611145351585556,-1.3990427125078024,-0.5944606452524756
Northern Iowa,57.6,44.4,33.800000000000004,31.1,21.1,29.1,16.400000000000002,24.9,36.4,24.7,59.8,50.4,69.0,67.2,41.9,45.1,60.0,48.8,91,Northern Iowa,MVC,4-0,108.8564640694474,100.76600252587164,0.7085051957966946,0.3363774221682258,66.67256700445593,2026,1.2356473714275973,-1.1936071784314621,-0.4467111569492958,2.0713170441898505,-1.6802082645188052,-0.42787630247706004,-0.3653311337746441,-0.6997602023812745,1.241037760358556,-0.23698505053839067,0.6703173710084498,-1.6493784866670382,0.32014631300486845,0.8932712833293045,-1.5221208835000894
Clemson,53.8,40.6,38.1,33.0,39.0,26.8,10.8,16.900000000000002,32.2,24.8,58.9,43.0,73.1,68.8,47.8,41.5,61.8,49.0,41,Clemson,ACC,4-1,114.69022266568274,98.4058391807449,0.8533409030173886,0.320126781197536,66.72430713589021,2026,0.5642103864442166,-1.8918792086665774,-2.0871667890088754,-0.2856627184984172,1.297828927232487,-0.8311570433881323,0.10651482940779775,-0.49249800867177856,1.1044932634975904,-1.3822643876366003,-0.11130317341685844,-1.6293903347485323,1.190865036237986,0.2909114012115245,-1.5016507002853328
Hawaii,50.9,43.2,52.6,42.2,36.4,24.9,20.3,17.599999999999998,30.9,29.8,53.5,42.5,73.2,64.8,36.2,30.2,50.0,41.4,99,Hawaii,BW,4-2,108.50917763324604,101.34594549906704,0.6868408805778493,0.378157255713937,71.59599094966829,2026,0.05179795053584788,-1.4141141353478137,0.6957490153779107,-0.07942698926319494,0.8652648658607905,-1.1643020032711924,1.6976233099067306,0.5110873503426235,0.28522628233179487,-1.4596481266297225,-0.3532333419294549,-0.6299827388232544,-0.5210565213050923,-1.5998293398803956,0.42575569525232054
Grand Canyon,51.0,51.3,33.1,34.2,37.1,23.1,18.7,20.7,33.0,36.9,51.9,48.0,80.7,82.1,36.3,45.2,54.9,58.2,90,Grand Canyon,MWC,2-2,110.5881252916528,102.1815571370785,0.7128379474341133,0.4196852408600403,72.81971174262813,2026,0.06946734487751603,0.07430782383756351,0.22704740621803052,0.8339026687785096,0.9817244208454785,-1.4799130178972482,-0.4421432673159722,-0.361595570539465,0.04248051013452184,-0.6084269977053774,0.03757693028319988,0.7891760473906397,-0.5062985768435149,0.9100035022770209,0.9099019109883659
Belmont,56.00000000000001,42.5,46.2,25.5,29.2,32.4,22.0,22.6,30.8,26.8,62.7,44.7,69.2,81.5,40.4,48.2,57.1,46.7,116,Belmont,MVC,4-0,108.9566128413191,104.5801447721539,0.6157279567669158,0.216719410678798,72.82015097368095,2026,0.952937061960912,-1.54274319354902,1.1937444751102828,1.393685362416974,-0.33260484255313694,0.150743891004043,0.9953409461003052,-1.3106382469987365,1.681014472466114,-1.1191596750599841,-0.37184335489196185,-1.2296272963784212,0.09877714608119441,1.411970070708504,0.9100756859648813
Iona,58.8,46.400000000000006,34.5,25.1,25.0,36.3,16.900000000000002,18.5,40.2,19.8,57.8,56.6,67.4,64.3,41.0,38.0,54.0,47.1,137,Iona,MAAC,4-0,109.23801619359088,107.96318150185382,0.5336981169480398,0.3236392436224025,79.20908962786434,2026,1.4476801035276112,-0.8260955835708736,-0.3002419040868334,0.18573323403923594,-1.0313621724612614,0.8345677560271652,-0.2885190002333168,-1.3542723930428409,0.9376055451119651,0.7225733129763262,1.37749786358373,-2.62879793067381,0.18732481285066424,-0.29471626195853917,3.437760505727642
Virginia,59.1,39.7,42.7,37.1,48.3,30.9,14.8,18.2,38.8,28.9,59.8,37.8,66.0,72.1,46.8,32.8,61.3,53.1,27,Virginia,ACC,4-0,120.81227009134398,100.6816294973104,0.8905290724436702,0.2366748212352533,67.81996186813227,2026,1.5006882865526157,-2.0572594263538413,-0.915412766109176,0.09734649293842565,2.8450773006004764,-0.11226528785100405,0.6112802783936663,-0.045248011719708055,1.241037760358556,-2.1870552731650728,1.116957682108626,-0.8098761060898049,1.0432855916222035,-1.1647916472397772,-1.0681718418561539
Oral Roberts,46.5,55.900000000000006,33.7,41.4,25.2,34.7,18.8,16.1,27.6,38.7,52.1,54.6,72.3,70.8,51.6,36.3,46.4,52.0,330,Oral Roberts,Sum,2-4,100.35562902918396,113.92001339972585,0.1887843490339344,0.466840257215013,74.97546992702945,2026,-0.7256554004975392,0.9195844920169157,0.2563412567905234,-0.5213606947672443,-0.9980880138942079,0.5540246319151159,-0.37630429570911966,0.42381905825441424,0.07282373165918136,0.413038357003837,-0.9673637696921972,1.1489627819237407,1.751666925777961,-0.5791639840697135,1.762794313425595
USC Upstate,50.2,50.6,40.6,43.5,28.2,38.5,20.0,16.400000000000002,26.6,32.1,55.9,51.9,67.0,71.8,35.3,34.2,37.3,39.3,331,USC Upstate,BSth,3-3,100.38795314712831,113.97789090331364,0.1884571996081945,0.3159081484010477,72.74781152186733,2026,-0.07188780985582663,-0.05432123436364124,0.607867463660433,-0.432973953666434,-0.49897563538840467,1.2203145516812346,0.3808438777696827,0.6528983249859626,0.6493449406277039,-0.004833833559023792,-1.1534638993172708,-0.17025524469762643,-0.6538780214592975,-0.9305405819717507,0.8814557000616647
Kansas St.,62.5,51.3,30.0,33.2,34.7,29.1,18.2,18.7,45.9,32.5,58.6,52.9,75.0,70.9,38.1,39.7,62.2,53.2,72,Kansas St.,B12,5-0,113.90125289673352,102.49620387182412,0.7708859000420947,0.463089341971546,72.83663903464578,2026,2.101447694169324,0.07430782383756351,0.08057815335556807,0.24465772810644246,0.5824345180408361,-0.42787630247706004,-0.7823112872847098,-0.4706809356497261,1.058978431210602,0.1499336444272208,2.438268602446649,-0.0903026370236045,-0.24065557653510536,-0.010268539847364923,0.9165989324169098
Appalachian St.,48.9,49.8,37.8,46.9,31.7,30.1,14.8,16.400000000000002,31.6,35.4,50.0,47.0,63.2,78.8,42.6,45.5,51.5,62.5,228,Appalachian St.,SB,3-2,101.05619895438493,105.99921275128644,0.3660544167356407,0.3411655444029744,65.89271230192337,2026,-0.30158993629751,-0.20132587230787694,-0.915412766109176,-0.432973953666434,0.08332213953503238,-0.2525368499070286,0.07359534360437109,1.0237885663608501,-0.2457800943497394,-0.763194475691622,-0.22296325119190286,0.4893537686130564,0.42345192423591677,0.9602001591201688,-1.8306583417399527
Purdue Fort Wayne,47.9,63.5,19.6,28.3,24.7,34.5,15.5,20.7,26.5,42.7,54.5,63.0,74.5,76.1,45.0,46.4,47.7,59.1,227,Purdue Fort Wayne,Horz,2-4,104.34297490112846,109.32626454169804,0.3689989832258042,0.4646578585474046,71.65345117359995,2026,-0.47828387971418895,2.316128552487146,-0.7103558121017288,0.8339026687785096,-1.0812734103118418,0.5189567414011091,-1.923520128470151,-1.0051992246900054,0.4369423899550904,1.7130851720882914,-1.1720739122797783,1.948488858663963,0.777642591313795,1.1107901296496134,0.448488944643769
New Haven,45.8,52.400000000000006,26.5,29.0,20.7,28.7,22.3,17.1,26.8,35.9,49.0,51.5,66.7,76.3,36.6,38.3,40.0,47.4,360,New Haven,NEC,2-4,93.88837741257588,111.49878088080644,0.1216463616651771,0.4913055064977121,66.56642186836376,2026,-0.849341160889215,0.2764392010108881,1.2816260268277604,-0.2267382244312107,-1.7467565816529127,-0.4980120835050729,-1.1663719549913487,-0.9288394691128229,-0.3974962019730349,-0.0667408247535214,-1.1162438733922562,0.5892945282055841,-0.4620247434587794,-0.24451960511539136,-1.5641155658275119
Tulane,52.0,52.400000000000006,52.5,34.8,17.4,34.1,13.0,16.8,31.7,41.6,55.2,44.4,83.7,65.8,41.4,44.5,45.6,62.2,142,Tulane,Amer,3-1,109.51800749513268,108.6913032226238,0.5217706877502644,0.3251276948872509,68.54158026729394,2026,0.24616128829419498,0.2764392010108881,-1.442702076414041,-0.31512496553202096,-2.2957801980092962,0.4488209603730968,1.686650147972255,-0.296144351473309,0.5431436652913977,-1.1655899184558582,-0.20435323822939588,1.7286191875604016,0.2463565906969771,0.7928779696430077,-0.7826746768414121
Wichita St.,53.0,43.4,37.2,36.3,41.8,30.0,13.5,19.7,39.5,32.9,49.7,40.5,70.2,73.2,34.0,32.3,43.6,40.7,105,Wichita St.,Amer,3-1,110.44326870392948,104.2318732642077,0.6605320664218568,0.4423227389303468,70.15945131326141,2026,0.4228552317108739,-1.3773629758617558,-1.2962328235515785,0.5392801984424761,1.7636671471712362,-0.27007079516403204,0.007756371997519314,-0.13251630380791737,-0.2912949266367276,-1.7691830826022117,1.247227772846178,-0.010350029349582547,-0.8457312994598146,-1.2484527419783578,-0.14258900618812456
Arizona,54.3,45.8,40.6,29.9,38.8,27.6,18.3,18.9,37.3,31.8,53.7,44.8,77.3,65.6,25.6,35.5,59.3,50.4,7,Arizona,B12,5-0,120.19930004908474,95.79000232463432,0.931529069309555,0.6512731693653209,72.24773311060801,2026,0.652557358152556,-0.9363490620290514,0.10987200392806099,0.30358222217364894,1.2645547686654328,-0.690885481332107,0.3808438777696827,-0.8306626405135881,0.3155695038564544,-1.1036829272613604,0.8378074876710158,-0.23021970045314324,-2.085398634232389,-0.7130217356514419,0.683607406745592
Nebraska Omaha,54.2,53.6,39.4,43.9,23.8,35.3,17.4,17.0,38.8,30.9,51.8,59.8,75.3,82.7,37.6,46.4,44.3,45.5,169,Nebraska Omaha,Sum,2-3,110.0505915991348,111.8236488716942,0.45417814098141,0.4267765266642984,70.39135195600318,2026,0.6348879638108892,0.4969461579272396,-0.153772651224372,-0.25620047146481445,-1.2310071238635825,0.6592283034571338,0.24916593455597763,0.6965324710300669,0.02730889937219207,1.217829242532308,1.116957682108626,-0.4101130677196937,-0.3144452988429967,1.1107901296496134,-0.05084110155489335
Eastern Washington,55.1,59.1,33.2,33.7,19.8,28.7,18.8,15.7,34.7,41.1,56.5,57.6,68.0,66.3,31.9,38.6,50.9,55.6,207,Eastern Washington,BSky,1-4,108.42326219899456,112.13787186334332,0.4043447540399721,0.6192041434329648,72.07362739785576,2026,0.7939125128858999,1.5076030437938546,0.2563412567905234,-0.6392096829016584,-1.8964902952046534,-0.4980120835050729,-0.43117010538149664,-0.4161382530945955,0.7403746052016814,0.8773407909625708,0.3539471506458255,1.6286784279678737,-1.1556481331529584,-0.19432294827224234,0.6147251727817896
Louisiana Tech,35.8,42.2,37.8,33.1,33.300000000000004,28.1,18.7,17.8,16.7,27.5,40.5,43.2,58.8,75.4,30.0,52.9,38.3,68.3,178,Louisiana Tech,CUSA,2-2,100.48606239365516,102.85357921927688,0.4334460735946845,0.3388847492336354,67.05838613127617,2026,-2.6162805950560046,-1.5978699327781074,0.22704740621803052,-0.020502495195987375,0.3495154080714616,-0.6032157550470914,0.07359534360437109,-0.4815894721607523,-1.6870831167710467,-1.351310892039351,-2.9958551826054993,-1.0897102329488824,-1.4360490779229453,2.1983843612511604,-1.3694775098782328
Detroit Mercy,42.7,57.6,23.3,47.7,31.5,31.6,17.299999999999997,16.6,22.8,38.2,48.5,57.8,73.8,72.6,40.9,43.0,43.4,60.7,308,Detroit Mercy,Horz,1-4,101.13743987083244,112.26108252441956,0.2314771727144564,0.404987450008406,72.08152528343443,2026,-1.3970923854809187,1.2319693476484141,-0.18306650179686493,-0.3740494595992275,0.05004798096797895,0.010472328948018413,-1.5175131368945614,1.1110568584490594,-0.4733542557846827,0.908294286559819,-1.8606443918925504,1.0490220223312128,0.17256686838908575,0.541894685427266,0.6178498491272668
Washington,51.1,46.1,42.4,30.4,39.2,28.9,15.7,17.0,31.5,29.5,53.1,47.4,72.8,68.0,33.6,40.4,44.2,46.9,52,Washington,B10,4-1,117.43873903758607,103.23224480822756,0.8149889645929939,0.4277718559012727,69.95326307898421,2026,0.08713673921918418,-0.8812223227999626,-0.651768110956744,-0.25620047146481445,1.331103085799541,-0.4629441929910668,0.5783607925902396,-0.7761199579584576,0.2245398392824769,-0.7012874844971244,-0.24157326415441047,-0.6899471945787712,-0.9047630773061275,0.1068569927866471,-0.22416419386893316
UC San Diego,57.4,47.4,32.1,31.6,25.0,26.700000000000003,19.5,19.5,33.8,32.5,63.6,46.4,70.4,63.6,47.6,44.3,59.0,50.0,135,UC San Diego,BW,4-0,105.02096945077172,103.54843669717653,0.5405076032592293,0.2797257014384903,70.88384633679907,2026,1.200308582744261,-0.6423397861405814,0.4613982107979706,0.48035570437526953,-1.0313621724612614,-0.848690988645135,-0.5518748866607261,-0.645217519826144,1.8175589693270797,-0.856054962483369,0.18645703398325822,-0.0903026370236045,1.1613491473148303,0.759413531747575,0.1440066873405449
Ohio,49.2,57.49999999999999,36.5,34.4,26.1,33.300000000000004,15.6,15.9,25.7,42.4,54.5,53.3,68.2,74.3,33.6,41.0,43.0,51.7,153,Ohio,MAC,1-4,108.78355161205486,109.4319387633378,0.4829215298747386,0.637984401316529,71.94506433387058,2026,-0.24858175327250556,1.2135937679053832,-0.6810619615292365,-0.5802851888344513,-0.8483543003424665,0.30854939831707223,-0.0690557615438088,-0.33977849751741324,0.4369423899550904,0.2118406356217184,-1.3209540159798374,1.8885244029084454,-0.9047630773061275,0.20725030647294398,0.5638611838147408
Austin Peay,45.3,46.5,30.9,40.0,29.3,29.9,19.7,21.1,26.9,30.3,49.3,47.3,65.8,58.7,43.9,43.0,49.5,69.6,222,Austin Peay,ASun,3-2,102.06410880903296,106.2378895376136,0.3867684509891501,0.3977211617757903,71.30624899051472,2026,-0.9376881325975545,-0.8077200038278454,0.5199859119429554,0.9517516569129237,-0.31596776326960996,-0.2876047404210354,-0.6835528298744313,0.2710995471000489,-0.3519813696860467,-0.716764232295749,-1.097633860429749,-0.5300419792307266,0.6153052022364338,0.541894685427266,0.311123767878709
Wake Forest,50.8,47.9,34.300000000000004,35.6,35.4,30.7,14.8,21.1,34.4,25.9,50.5,55.6,71.1,75.7,37.1,45.8,52.9,57.3,71,Wake Forest,ACC,3-2,112.7564852343089,101.394747293581,0.7723108645744553,0.4702162462843293,73.01410196560047,2026,0.03412855619417973,-0.5504618874254346,-0.915412766109176,0.9517516569129237,0.6988940730255229,-0.1473331783650102,-0.3104653241022671,-0.20887605938509965,-0.16992204053809165,0.5678058349900816,0.29811711175830263,-1.4095206636449715,-0.38823502115088804,1.0103968159633165,0.9868093978673892
Alcorn St.,51.2,58.8,25.5,49.6,26.8,44.7,23.3,18.6,37.7,33.1,47.9,63.5,64.4,74.1,38.1,33.6,44.0,50.3,336,Alcorn St.,SWAC,0-6,100.57467962397914,114.86791122658056,0.1782649804728963,0.66941380320132,71.99207862408528,2026,0.10480613356085232,1.4524763045647657,1.5745645325526854,0.21519548107283973,-0.7318947453577792,2.3074191576154295,-1.2761035743361027,1.3183190521585553,-0.5643839203586603,1.7904689110814136,0.9122475395210462,0.029626274487429136,-0.24065557653510536,-1.0309338956580476,0.582461661001952
UNLV,54.7,52.0,56.6,51.9,39.900000000000006,27.3,17.0,17.8,28.3,33.1,61.6,53.6,71.6,72.1,36.3,39.7,61.0,66.7,88,UNLV,MWC,3-2,114.86749546324506,106.09630062693016,0.7137094687170141,0.4388355211982842,73.36727343641061,2026,0.7232349355192287,0.20293688203876958,-0.27094805351434154,-0.020502495195987375,1.4475626407842288,-0.7434873171031167,2.1365497872857464,1.5692153919121554,1.5141267540804888,0.25827087901759244,-0.8370936789546458,0.029626274487429136,-0.5062985768435149,-0.010268539847364923,1.1265362310489135
Memphis,47.7,54.7,41.4,40.3,34.7,31.8,17.599999999999998,16.3,29.8,36.0,49.4,55.1,68.3,70.5,34.4,42.4,56.7,61.3,77,Memphis,Amer,1-3,112.1664188137096,101.94181826601486,0.7501075943392039,0.7972228997077306,72.89152864714792,2026,-0.513622668397524,0.6990775351005629,-0.09518495007938725,-0.46243620070003777,0.5824345180408361,0.045540219462024564,0.4686291732454856,0.30382515663312687,-0.33680975892371695,0.4904220959969593,-0.5579434845170355,0.60928268012409,-0.7866995216135018,0.4415013717409692,0.9383151591321977
Marquette,49.5,49.7,37.7,37.7,36.2,28.2,17.1,22.4,31.2,34.6,51.6,48.4,74.3,74.4,43.3,36.8,56.5,61.4,62,Marquette,BE,3-3,112.21088567866374,99.75694860734012,0.7946029945820821,0.5387284519950147,73.15459395518458,2026,-0.19557357024750238,-0.21970145205090524,-0.24165420294184864,1.3347608683497665,0.8319907072937377,-0.5856818097900887,0.0626221816698963,0.02020320734644874,-0.0030343221524663845,-0.5465200065108798,-0.2974033030419327,0.3294485532650125,0.526757535466964,-0.49550288933113296,1.0423928818530253
UMKC,42.0,57.2,26.9,31.3,30.5,38.1,18.1,16.1,21.7,39.8,47.1,55.8,66.2,66.3,34.8,35.1,38.6,50.4,328,UMKC,Sum,1-4,97.68615053308709,110.55717140552386,0.194130800121975,0.5573634873458231,68.95562059185042,2026,-1.5207781458725944,1.158467028676297,0.05128430278307622,-0.5213606947672443,-0.11632281186728878,1.1501787706532223,-1.1224793072534474,-0.6779431293592223,-0.6857568064572962,0.5987593305873299,-2.0653545344801314,1.3688324530273006,-0.7276677437671889,-0.779950611442306,-0.6188660225720856
North Carolina,54.900000000000006,38.8,47.2,27.800000000000004,37.9,25.7,15.5,15.5,32.6,30.5,59.8,34.2,71.0,68.1,45.0,40.1,61.6,44.9,21,North Carolina,ACC,5-0,117.57434594633564,96.7576589986189,0.9038631956293336,0.3579553920359708,72.9716913419284,2026,0.758573724202565,-2.2226396440411067,-0.7103558121017288,-0.6981341769688649,1.1148210551136921,-1.024030441215167,1.1050725654450593,-1.0597419072451357,1.241037760358556,-2.744218193915552,-0.036863121566829284,-0.49006567539371565,0.777642591313795,0.056660335943499264,0.9700302901853385
San Francisco,56.2,44.2,49.3,35.4,36.8,31.7,19.1,16.900000000000002,39.8,31.4,52.8,42.0,69.2,68.6,48.8,43.2,61.2,59.3,63,San Francisco,WCC,4-1,113.151504442588,100.77865993024552,0.7911236754877797,0.3945314666823551,69.49452424917267,2026,0.9882758506442471,-1.2303583379175203,0.3442228085080011,-0.2856627184984172,0.9318131829948975,0.028006274205021178,1.335508966069042,-0.23069313240715217,0.1790250069954876,-1.537031865622845,1.3030578117336997,-0.3101723081271659,1.3384444808537688,0.5753591233226988,-0.40565712080306465
Liberty,66.2,50.5,25.6,37.3,25.9,35.3,10.7,19.2,47.4,35.1,61.7,49.3,76.7,78.0,48.7,33.6,53.1,44.9,67,Liberty,CUSA,4-0,114.94835105042549,103.08100837292491,0.7778410338245982,0.2186734331578351,67.57805468742896,2026,2.7552152848110367,-0.07269681410667087,-2.1164606395813683,0.39196896327445924,-0.8816284589095206,0.6592283034571338,-1.2651304124016272,-0.02343093869765631,1.5292983648428184,-0.4072292763232599,2.717418796884259,0.4293893128575403,1.3236865363921915,-1.0309338956580476,-1.1638786785550757
Florida,49.6,41.2,43.4,42.9,42.8,24.3,19.1,15.7,23.5,27.1,60.6,41.5,66.4,76.8,43.4,32.6,54.9,37.5,9,Florida,SEC,3-1,118.72581488885233,94.8310150983261,0.9298431682867916,0.6401490607724769,73.11451296031736,2026,-0.17790417590583424,-1.781625730208401,0.3442228085080011,-0.6392096829016584,1.9300379400065037,-1.2695056748132107,0.6880924119349936,0.5874471059198059,1.3624106464571932,-1.6144156046159672,-1.730374301154999,-1.1696628406229044,0.5415154799285424,-1.1982560851352086,1.0265354557967372
UCLA,53.1,47.1,32.1,30.2,36.0,30.8,17.8,21.7,34.3,30.3,53.9,48.4,74.5,68.7,34.8,44.4,62.3,65.8,19,UCLA,B10,4-1,118.55046181748686,96.93184620150284,0.9101364250311458,0.3727894609169486,66.80302863215567,2026,0.44052462605254206,-0.6974665253696689,-0.036597248934401444,1.1285251391145432,0.7987165487266837,-0.1297992331080068,-0.5518748866607261,-0.7979370309805096,0.34591272538111284,-0.5465200065108798,0.279507098795795,-0.5300419792307266,-0.7276677437671889,0.7761457506952913,-1.4705057571469415
Louisiana,48.0,54.2,30.4,67.2,27.200000000000003,29.3,19.4,16.3,30.1,36.0,49.7,54.3,64.6,72.5,38.1,42.0,35.1,54.1,258,Louisiana,SB,1-4,104.51593464556213,111.79852769752463,0.3154790999424197,0.5244304052487861,65.70348938298731,2026,-0.4606144853725208,0.6071996363854161,0.4321043602254777,-0.46243620070003777,-0.6653464282236718,-0.3928084119630539,-0.7384186395468083,3.2382214780991503,-0.2912949266367276,0.36660811360796297,-0.5021134456295132,0.60928268012409,-0.24065557653510536,0.37457249595010506,-1.9055214646520313
Texas Southern,47.9,60.2,43.2,51.1,23.9,35.8,20.4,15.3,35.9,35.0,45.5,66.7,62.8,73.1,27.9,45.9,31.7,57.2,255,Texas Southern,SWAC,0-5,103.55457697185857,110.55399936466016,0.3203506326739199,0.7079054004044918,72.2453203240678,2026,-0.47828387971418895,1.7097344209671779,0.7250428659504026,-0.7570586710360714,-1.214370044580056,0.7468980297421495,0.6661460880660433,1.4819470998239468,-0.9285025786545692,2.2857248406373967,0.5772673061959129,0.40940116093903445,-1.7459659116160893,1.027129034911033,0.682652825047267
Colorado St.,64.7,52.0,47.4,33.6,36.4,21.6,15.4,14.3,45.0,34.4,61.1,52.5,88.2,64.5,55.8,55.3,74.1,46.9,68,Colorado St.,MWC,4-0,115.58365319456928,103.79843274633689,0.7749981747171126,0.4142134826220327,65.81476959087345,2026,2.490174369686018,0.20293688203876958,-0.7396496626742212,-1.051681141372105,0.8652648658607905,-1.7429221967522952,1.1270188893140096,-0.4270467896056218,1.438268700268841,0.08802665323272317,2.2707784857840827,0.2894722494280008,2.3715005931642477,2.5999576159963467,-1.861495170546099
UC Irvine,43.4,45.7,45.3,32.5,27.4,38.9,15.5,18.7,28.8,31.4,43.4,45.2,67.1,59.4,28.7,25.9,59.2,57.3,110,UC Irvine,BW,3-2,105.9419181058351,100.85321292907707,0.637859575921387,0.266459974166687,72.02070728635682,2026,-1.2734066250892442,-0.9547246417720797,-0.7103558121017288,0.24465772810644246,-0.632072269656619,1.290450332709247,0.896582488690026,-0.5470406912269091,-1.24710640466349,-1.041775936066862,-0.744043614142109,-0.3101723081271659,-1.6279023559234629,-2.319314754632188,0.593788148694319
Oregon,48.0,45.0,52.900000000000006,28.7,37.4,29.0,18.9,19.6,31.5,30.8,48.7,44.1,68.1,72.5,48.0,43.3,56.0,43.5,38,Oregon,B10,4-0,114.69975888019276,97.89995705478016,0.8607191458005597,0.4885939620755702,70.63718028650989,2026,-0.4606144853725208,-1.0833536999732858,0.2856351073630153,0.5098179514088733,1.0316356586960582,-0.4454102477340634,1.7305427957101573,-0.9615650786459012,-0.44301103426002314,-1.212020161851731,-0.24157326415441047,-0.43010121963819886,1.220380925161143,0.5920913422704139,0.046417077451500414
Mississippi,53.8,45.4,40.8,32.300000000000004,35.8,28.6,13.3,17.7,37.8,29.5,52.1,46.2,73.0,64.9,37.1,41.9,60.7,60.5,45,Mississippi,SEC,5-0,116.73233135303764,101.2336997983396,0.837289345830769,0.3277046195845569,68.66992652575755,2026,0.5642103864442166,-1.0098513810011687,-1.3548205246965632,-0.04996474222959116,0.7654423901596297,-0.5155460287620757,0.40279020163863305,-0.5688577642489608,0.07282373165918136,-0.8870084580806172,0.9308575524835525,-0.6899471945787712,-0.38823502115088804,0.3578402770023887,-0.7318964636276437
Fordham,43.9,49.6,24.3,24.5,35.8,25.2,13.8,15.4,22.0,37.9,50.0,45.1,64.5,62.5,35.7,38.0,47.1,58.8,170,Fordham,A10,4-2,107.42689288262692,109.15870510543184,0.4541513420218394,0.2065490634782581,68.06330700859439,2026,-1.1850596533809048,-0.23807703179393486,-1.208351271834101,-0.7275964240024682,0.7654423901596297,-1.1117001675001827,-1.4077815175498074,-1.4197236121089976,-0.2457800943497394,-1.0572526838654865,-2.0095244955926095,0.9890575665756953,-0.5948462436129837,-0.29471626195853917,-0.9718960986063121
Le Moyne,52.8,53.900000000000006,34.4,27.200000000000003,24.8,27.500000000000004,23.0,14.9,35.7,45.5,52.1,44.2,75.7,80.6,45.6,40.2,65.6,64.5,320,Le Moyne,NEC,2-3,103.48836802820055,116.22634017608536,0.2083461763482482,0.391443892106835,70.44533288511985,2026,0.3875164430275376,0.5520728971563285,1.4866829808352076,-0.874907659170485,-1.0646363310283147,-0.7084194265891098,-0.29949216216779234,-1.1251931263112924,0.07282373165918136,-1.1965434140531064,0.5400472802708991,2.508157112382118,0.8661902580832648,0.0733925548912156,-0.029484381374841467
Georgia Southern,54.1,51.5,39.8,40.0,29.9,44.2,15.5,21.4,37.7,27.1,52.1,56.7,64.7,67.0,44.5,32.1,40.2,47.2,204,Georgia Southern,SB,3-2,107.3028423717981,110.72891382018672,0.4106102147873116,0.4385004541460445,73.75326610513271,2026,0.617218569469221,0.11105898332362277,-0.7103558121017288,1.0401383980137329,-0.21614528756844964,2.219749431330414,0.29305858229387904,0.2710995471000489,0.07282373165918136,0.7380500607749508,0.9122475395210462,-1.1696628406229044,0.7038528690059036,-1.2819171798737892,1.2792482638416693
