Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
UCLA,54.8,48.3,35.8,29.7,34.0,30.6,16.5,20.9,36.5,31.4,54.8,49.2,70.3,70.5,33.8,42.3,60.3,61.6,23,UCLA,B10,6-2,118.32795007548812,97.73879498053324,0.9001018369864288,0.4535937888533902,66.2461081739517,2026,0.8483993156360444,-0.6562180318187897,-0.4362769440177767,1.2166089104011806,0.5939278055786058,-0.14329752952174324,-0.029131053951830976,-0.9049049956013654,0.5800557555898267,-0.5471472190756957,0.8187953508429315,-0.49922964408913945,-0.9492084941233597,0.4553471976249477,-0.9460891182087166
Fordham,48.0,48.5,24.4,22.3,35.6,29.6,15.8,15.0,26.2,34.3,52.7,46.6,66.7,67.5,35.2,39.0,48.1,56.7,188,Fordham,A10,6-3,106.67273775164892,109.31299537048544,0.4301666840221156,0.2032480289643906,65.88512386227376,2026,-0.6159449829791597,-0.6097995082502119,-0.6986181047533422,-0.9634271093599641,0.9143470558861402,-0.3617753836380198,-1.6198701024238042,-1.907714823328476,0.19161198775861799,-1.066234203883088,-1.7078902943134373,0.2541700968124182,-0.7273821241896552,-0.18583318528275403,-1.0838855206063027
Columbia,56.89999999999999,48.1,28.3,32.5,39.0,25.7,20.4,15.0,42.4,34.2,52.8,46.5,73.5,66.2,37.9,33.3,54.4,50.8,134,Columbia,Ivy,8-1,111.15992783651468,108.23153909791664,0.576157013073618,0.3113712122127439,67.10749711705964,2026,1.3006232902083859,-0.7026365553873658,1.025338094366089,-0.9634271093599641,1.59523796278965,-1.2138390146914988,-1.0756699016307605,-0.5254634391640801,0.2101093100362936,-1.0861990879141419,2.2661201378742493,0.2281907954020211,-0.2995741250317989,-1.293326573941513,-0.617276220845933
High Point,56.7,50.9,40.0,36.1,31.2,34.9,12.8,22.6,35.8,31.6,58.7,53.6,75.2,71.4,40.7,43.6,51.8,56.1,90,High Point,BSth,8-2,116.14501856692026,107.44475038698766,0.7100078670055658,0.3117286958243713,70.91167038186998,2026,1.2575543402491174,-0.05277722542728679,-1.822937365048624,1.8447548821967656,0.03319411754042097,0.7961572431782452,0.5569307007483701,-0.03761000945899902,1.3014513244192172,0.3313076782906597,0.6470788506866728,-0.4472710412683416,0.14407861483560896,0.7079334090734373,0.8348682990954898
Penn St.,56.89999999999999,52.2,38.8,22.4,32.2,28.7,12.1,20.8,37.6,32.7,57.2,54.6,71.7,77.6,32.8,43.7,50.0,57.5,91,Penn St.,B10,8-1,114.00922049365238,105.70848583948568,0.704606844208837,0.3211479205529381,67.59238578345833,2026,1.3006232902083859,0.24894317776846547,-2.08527852578419,1.1796591473543823,0.2334561489826305,-0.5584054523426691,0.389484485119741,-1.894163339170002,1.0239914902540674,0.5309565186011951,1.0886355653741946,-0.16149872575395716,-1.1076559012188623,0.7273631176463983,-0.4321825432771578
Youngstown St.,54.400000000000006,50.9,28.9,39.0,29.2,33.300000000000004,21.0,20.3,35.6,29.7,55.4,53.4,69.7,73.4,51.0,28.2,50.2,42.5,156,Youngstown St.,Horz,5-4,105.44718432974489,105.81119078670484,0.4900938113881488,0.4345386902536206,69.68103548188058,2026,0.7622614157175047,-0.05277722542728679,1.250201946425146,0.9949103321203868,-0.3673299453439967,0.44659267659220403,-0.9919467938164463,0.35538303113676045,0.6910396892558869,0.29137791022855203,0.5980169934991715,-0.9408777680659146,1.7760869079192851,-2.284241711162507,0.3651053304633666
UNC Asheville,55.400000000000006,48.5,44.1,35.4,29.8,37.0,21.7,16.0,37.5,28.5,55.0,51.6,68.8,70.2,30.9,35.4,35.6,43.2,196,UNC Asheville,BSth,4-4,107.34821466046094,110.67696459657104,0.4130950626309165,0.3210206234261366,67.55172652446966,2026,0.9776061655138584,-0.6097995082502119,1.5125431071607114,-0.5939294788919733,-0.2471727264786711,1.2549607368224263,1.1290386041461855,-0.1324703985683207,0.6170504001451805,-0.06799000233041108,1.064104636780443,-1.252629384990697,-1.408705974700317,-0.8853026939093386,-0.4477031612972252
Western Carolina,46.9,56.7,26.8,36.1,30.0,26.5,22.4,16.0,28.1,38.5,50.2,55.8,66.3,66.7,41.8,46.2,48.0,56.6,298,Western Carolina,SC,4-4,100.8110027295718,111.18019095655931,0.244917736238743,0.4348224398559813,70.81186630344791,2026,-0.852824207755149,1.2933599580614505,1.7748842678962768,-0.5939294788919733,-0.20712032019022947,-1.0390567313984773,-1.2849776711665464,-0.03761000945899902,-0.27082106918329835,0.7705351269738367,-1.241802651032165,1.345300756049158,0.31837076264066094,1.213105831970415,0.7967706795971742
Georgetown,50.5,49.0,42.4,41.7,30.9,28.7,12.2,18.3,30.9,35.8,52.9,46.1,74.8,78.3,36.6,38.2,60.1,48.2,87,Georgetown,BE,6-2,113.7394725056599,105.18016554150122,0.7108901637045719,0.4825826920377208,68.71580769507746,2026,-0.07758310848827558,-0.4937531993287691,-2.047801217107681,0.2559150711844055,-0.026884491892241822,-0.5584054523426691,0.8918231320056276,0.7212731034155715,0.22860663231397052,-1.1660586240383557,-0.5549366504071334,0.6438596179683964,-0.5055557542559519,-0.34127085386643885,-0.0033453534387049375
Syracuse,51.6,43.2,38.0,33.800000000000004,29.2,33.7,15.8,21.7,29.0,30.7,56.9,41.9,57.3,73.2,39.7,32.3,53.0,53.9,53,Syracuse,ACC,5-3,113.59245586454112,99.93572310511104,0.8135180505773172,0.5736338492949213,68.98731961270721,2026,0.1592961162877137,-1.8398903828175048,-0.6986181047533422,1.5122070147755733,-0.3673299453439967,0.5339838182387143,0.27785367470065553,-0.34929414510391144,0.9684995234210366,-2.004583753342605,-1.0210242936884049,-0.6810847539619291,-0.014368792259893608,-1.4876236596711196,0.10029728211945431
Central Connecticut,48.4,49.1,32.300000000000004,23.7,27.4,31.9,16.0,14.8,35.6,34.8,46.0,47.0,70.2,75.0,33.4,39.8,57.3,54.3,280,Central Connecticut,NEC,5-3,99.48754760392691,107.9545634294833,0.2810424996455166,0.4361131165836723,66.7410420291477,2026,-0.5298070830606185,-0.4705439375444802,-0.6236634874003237,-1.037326635453562,-0.7278016019399727,0.14072368082941564,-0.5175158495353306,-1.7179940451098337,-1.0477086048457183,-0.9863746677588742,0.5980169934991715,0.38406660386441094,-1.0125874569615605,-0.03039551669906918,-0.7571609502399533
Wake Forest,51.8,48.3,35.4,38.5,35.099999999999994,31.4,16.1,21.9,32.9,29.0,53.5,52.2,74.6,71.7,41.7,45.3,54.7,59.5,57,Wake Forest,ACC,6-3,113.15548447894751,100.12453270191396,0.8032928378184808,0.5088565961524675,71.66549452171675,2026,0.2023650662469835,-0.6562180318187897,-0.5861861787238137,1.5861065408691712,0.8142160401650343,0.031484753771277366,-0.08494645916137371,0.2876256103443881,0.3395905659800307,0.05179930185591043,-0.06431807853211029,-1.1227328779387042,0.30252602193111156,1.038238454813768,1.1226211214508666
George Mason,56.10000000000001,45.9,51.1,29.1,34.4,27.6,16.0,18.6,39.6,29.4,54.0,47.5,73.5,76.5,37.6,47.1,52.8,52.0,69,George Mason,A10,9-0,112.36840122682042,100.88816916213496,0.7754519283331298,0.3345763343783259,66.13125952157473,2026,1.1283474903713064,-1.2132403146417148,-0.6236634874003237,0.3667643603248029,0.6740326181554891,-0.7987310918705729,2.1058081953131866,-0.9862139005522119,0.43207717736841394,-0.8865502476036065,1.5792541372492175,-1.0188156722971105,-0.34710834716044925,1.387973209127061,-0.9899296137809337
Alcorn St.,50.6,58.2,25.1,42.5,28.4,42.0,24.8,17.5,37.3,36.7,47.7,60.1,61.5,73.5,35.3,37.4,41.0,54.5,332,Alcorn St.,SWAC,1-9,99.9448144849531,114.2964518805013,0.1760938522243781,0.6593309599310382,70.74959344978399,2026,-0.05604863350863992,1.641498884825779,2.674339676132503,-0.03968303318998734,-0.5275395704977639,2.347350007403809,-1.5221931433071039,0.8296849766833669,-0.7332541261252147,1.6290251403091398,1.01504277959294,0.8776733306619848,-0.7115373834801059,-0.4967085224501251,0.7729996321462914
St. John's,55.3,47.7,45.0,31.3,39.1,36.4,15.8,20.9,35.0,32.9,56.8,46.7,71.1,72.5,34.7,36.2,57.4,47.1,12,St. John's,BE,4-3,122.84040153927798,97.61674262872944,0.933585977015759,0.6778423078410334,71.39073484057306,2026,0.9560716905342213,-0.7954736025245197,-0.6986181047533422,1.2166089104011806,1.6152641659338711,1.1238740243526602,1.2546232658676568,-0.6880812490657737,0.9500022011433598,-1.046269319852034,0.45083142193666426,-0.10954012293316116,-0.8066058277374065,-0.7298650253256523,1.0177387363701342
Utah Tech,49.9,51.5,28.7,33.0,28.3,34.5,18.4,18.4,28.7,28.7,54.7,56.0,70.5,75.1,41.1,34.2,49.0,48.4,265,Utah Tech,WAC,5-6,102.18007075648264,109.99150419473476,0.3000280219235655,0.4283401230118174,66.57215798593502,2026,-0.20678995836608807,0.08647834527844489,0.2757919208359012,0.29286483423120374,-0.5475657736419843,0.7087661015317349,-1.0198544964212177,-0.4577060183717078,0.561558433312151,0.8104648950359443,-1.0946170794696584,-1.2006707821699,0.2074575776738098,-1.1184591967848658,-0.8216280553861428
Denver,51.8,60.4,34.8,38.5,29.2,37.8,16.5,15.4,36.6,41.5,49.8,59.3,75.3,70.3,39.3,37.2,42.3,43.8,288,Denver,Sum,3-5,107.2539069008672,116.9476763729043,0.2699122452553626,0.6283862730564014,68.16985943188192,2026,0.2023650662469835,2.1521026440801263,-0.4362769440177767,-0.8156280571727677,-0.3673299453439967,1.4297430201154468,-0.1686695669756883,0.2876256103443881,-0.34481035829400597,1.4693060680607106,0.843326279436683,2.1246797983611145,-0.07774775509809555,-0.5355679395960457,-0.211746949103267
McNeese St.,52.1,47.8,40.3,39.8,37.0,42.1,14.9,25.9,31.5,34.7,54.3,43.5,77.4,69.9,31.2,50.3,49.5,61.3,74,McNeese St.,Slnd,7-2,110.89883819154164,100.30394953431828,0.760378089445314,0.4250812343069655,66.26349166086278,2026,0.2669684911858905,-0.7722643407402324,-1.0359138828419268,3.064097062741134,1.1947138999052322,2.369197792815437,0.598792254655527,0.46379490440455584,0.48756914420144337,-1.685145608845748,-0.4077510788446261,0.3580873024540139,-1.3611717525716662,2.0097238834618016,-0.939453422750543
Cincinnati,50.4,45.4,39.8,32.800000000000004,29.9,23.1,19.2,21.5,32.1,30.5,52.5,45.2,62.4,70.9,48.9,44.4,68.2,57.6,68,Cincinnati,B12,6-3,105.22786797688345,94.46341586602878,0.7757430335645834,0.412446312322866,72.44941318126813,2026,-0.09911758346791126,-1.3292866235631575,0.5756103902479766,1.4383074886819753,-0.22714652333445065,-1.7818814353938173,0.5290229981435983,-0.4848089866886562,0.15461734320326417,-1.3457425803178373,-0.2605655072821188,-0.733043356782726,1.4433473530187295,0.8633710776571221,1.4218617464974515
Connecticut,55.50000000000001,42.5,33.0,39.3,34.0,25.6,14.2,20.3,33.3,26.8,59.0,43.9,71.2,76.3,38.6,37.8,61.2,38.4,6,Connecticut,BE,8-1,121.86430271639423,94.69206087990568,0.9479055718721366,0.537075412951281,66.04345100542444,2026,0.999140640493494,-2.0023552153075252,-1.298255043577493,0.9949103321203868,0.5939278055786058,-1.235686800103126,-0.4198388904186311,0.39603748361218344,1.3569432912522466,-1.6052860727215341,0.03380563584289397,-1.6942775089674722,-0.18866094006494669,-0.41898968815828264,-1.0234482383691825
Tulane,53.5,55.00000000000001,48.9,39.900000000000006,20.6,31.6,13.7,16.7,35.2,40.2,53.9,50.8,78.0,65.4,42.0,44.3,50.8,59.9,165,Tulane,Amer,6-2,111.38990574678854,112.49583665854352,0.4716269433841925,0.3789726802814781,66.74927976185303,2026,0.5684511409007853,0.8988025077285461,-1.48564158696004,-0.33528113756438016,-2.089583415746992,0.07518032459453329,1.7988234666607001,0.47734638856303147,0.413579855090737,-0.22770907457884024,0.49989327912416726,1.786948880025934,0.3500602440597619,0.8439413690841612,-0.754016409344449
Presbyterian,45.6,48.6,33.800000000000004,39.4,35.0,33.6,20.4,16.2,27.1,31.3,48.0,49.5,65.6,69.1,32.7,37.5,54.4,51.2,260,Presbyterian,BSth,5-6,100.4800694299524,108.02116039601088,0.3031739548328919,0.3994871842980436,61.693592356032994,2026,-1.1327723824904081,-0.586590246465923,1.025338094366089,-0.5200299527983755,0.7941898370208147,0.5121360328270864,-0.30820807999954464,0.4095889677706581,-0.6777621592921852,-0.48725256698253566,-1.4871119369696764,-0.5252089454995374,-1.1235006419284117,-0.47727881387716414,-2.683894006879284
Sacramento St.,42.1,54.400000000000006,41.0,37.6,31.0,34.599999999999994,18.0,17.2,27.7,32.3,42.4,59.1,76.0,70.2,35.5,43.5,52.3,59.1,274,Sacramento St.,BSky,4-6,103.27736686205697,111.76560871343182,0.2873406784815747,0.4480373588193618,73.042815210992,2026,-1.8864790067776458,0.7595469370228144,0.12588268612986414,-0.1505323223303848,-0.0068582887480206555,0.7306138869433614,0.6964692137722275,0.16566225291811804,-1.713612206842078,1.4293762999986044,-1.33992636540717,-0.26541593139555286,-0.6798479020610049,0.6885037005004763,1.648377587286476
St. Thomas,54.3,53.400000000000006,29.7,30.0,17.9,26.700000000000003,14.7,18.8,30.0,33.3,63.1,56.1,75.3,77.7,48.3,43.5,55.7,58.3,151,St. Thomas,Sum,6-4,107.6969568557894,107.511436938432,0.5049566135676545,0.3795920046183579,69.16588512817458,2026,0.7407269407378676,0.5274543191799288,-1.110868500194946,0.4406638864184008,-2.6302909006409565,-0.9953611605752214,-0.8803159833973604,-0.864250543125942,2.1153335046369897,0.8304297790669981,-0.7757150077508933,-0.005622917291567326,1.3482789087614278,0.6885037005004763,0.1684600383048992
Iona,54.1,49.6,33.0,29.4,27.1,34.0,16.400000000000002,16.400000000000002,37.3,27.8,52.7,54.3,70.7,64.8,42.4,37.3,52.5,55.6,155,Iona,MAAC,6-3,108.2003330863128,108.5536140671412,0.4906293305754162,0.4044538214755019,73.26659935584719,2026,0.6976579907785978,-0.3544976286230374,-0.47375425269428534,-0.4461304267047763,-0.7878802113726348,0.5995271744735967,-0.4198388904186311,-0.9455594480767889,0.19161198775861799,0.4710618665080336,1.01504277959294,-1.4344844948634867,0.4134392068979627,-0.516138231023086,1.7338013829393375
New Mexico,51.1,50.7,37.4,32.9,27.800000000000004,26.200000000000003,16.1,21.3,32.3,32.2,53.2,53.4,72.2,72.7,44.8,51.9,52.4,51.2,101,New Mexico,MWC,6-2,107.85513036546372,101.52871512201844,0.6671101817968498,0.4093865957264893,70.80293085453134,2026,0.05162374138953689,-0.09919574899586292,-0.5861861787238137,1.3644079625883776,-0.647696789363088,-1.1046000876333597,0.19413056688634095,-0.47125750253018245,0.28409859914700125,0.29137791022855203,-0.21150365009461755,-0.2913952328059499,0.7937129839271687,2.320599220629173,0.7933598036264482
Eastern Washington,54.1,58.7,31.3,37.7,26.4,29.9,20.5,15.4,35.6,41.6,54.5,56.2,70.6,70.0,36.2,40.8,44.8,52.6,246,Eastern Washington,BSky,1-7,107.84254318674463,114.76794928672632,0.3283272721096048,0.5420981687571883,70.0520837960798,2026,0.6976579907785978,1.7575451937472217,1.062815403042599,-0.8156280571727677,-0.9280636333821816,-0.2962320274031374,-0.6570543625591885,0.17921373707659272,0.5245637887567972,0.850394663098052,0.5980169934991715,2.1506590997715134,-0.5689347170941527,0.16390156903053757,0.5067434049123112
Illinois,55.3,46.7,34.7,19.5,39.900000000000006,23.200000000000003,14.4,12.3,32.5,32.1,60.7,45.7,78.6,71.6,44.7,39.9,45.2,46.9,15,Illinois,B10,6-2,122.06909007431923,97.17423266605635,0.9323233567199632,0.5351472637095898,70.41648108654621,2026,0.9560716905342213,-1.0275662203674052,-1.2233004262244738,-1.9610707116235386,1.775473791087639,-1.7600336499821894,-0.18262341827807324,-2.2871563797657615,1.6713977699727502,-1.2459181601625695,-0.16244179290711455,-0.3173745342163488,0.7778682432176193,-0.010965808126108227,0.6458426234802874
Purdue Fort Wayne,51.4,62.0,22.9,29.4,23.8,38.3,15.6,20.6,31.0,42.4,55.9,60.6,74.3,79.0,48.2,45.3,52.1,57.9,251,Purdue Fort Wayne,Horz,4-6,105.6127956654678,112.77484608185718,0.3198288367074657,0.432716221627812,69.94189071017591,2026,0.11622716632844236,2.5234508326287437,-0.7735727221063614,1.1057596212607843,-1.448744915131924,1.5389819471735853,-1.8291778719595904,-0.9455594480767889,0.7835263006442701,1.7288495604644074,-0.5304057218133819,2.358493511054701,1.3324341680518783,1.038238454813768,0.46468005114476346
Drexel,48.1,49.4,31.6,42.0,35.7,27.700000000000003,18.0,14.6,35.0,33.6,45.5,49.0,63.8,75.5,37.4,33.9,50.0,46.9,254,Drexel,CAA,4-5,101.57662660421587,108.73031651774284,0.3137473510080205,0.3545114738633819,65.43693467894907,2026,-0.594410507999524,-0.4009161521916152,0.12588268612986414,-1.1112261615471604,0.9343732590303614,-0.7768833064589449,-0.6151928086520312,0.7619275558909946,-1.1401952162341016,-0.5870769871378033,0.45083142193666426,0.07231498693962943,-0.37879782857955024,-1.1767483225037487,-1.2549701219525067
Maine,48.6,48.8,36.7,40.1,24.0,36.9,22.4,18.9,30.4,26.1,50.3,53.8,60.2,66.8,36.7,33.8,47.2,50.2,342,Maine,AE,0-10,93.27253859277988,108.3933140004132,0.1508733255882149,0.4725324187347407,64.4146407768209,2026,-0.48673813310134717,-0.5401717228973468,1.7748842678962768,0.4776136494651991,-1.4086925088434825,1.2331129514107984,0.09645360776964142,0.5044493568799798,-0.25232374690562276,0.3712374463527659,-0.6775912933758891,-1.8761326188402618,-0.48971101354640134,-1.1961780310767096,-1.645204315930252
Jacksonville St.,44.2,47.3,34.599999999999994,37.3,28.4,25.3,17.599999999999998,15.2,30.0,30.1,43.6,48.8,58.6,74.0,45.5,40.5,62.6,51.3,206,Jacksonville St.,CUSA,3-4,101.3552613644504,105.29521237373616,0.3920827341495809,0.2973394746080018,65.79143089506223,2026,-1.4342550322053027,-0.8883106496616753,-0.024026548576174218,-0.8895275832663662,-0.5275395704977639,-1.301230156338009,-0.19657726958046015,0.12500780044269405,-1.4916443395099577,-0.627006755199911,-0.7757150077508933,-0.8369605624243198,0.9046261688940209,0.10561244331165609,-1.1196503818316887
North Dakota St.,46.7,50.1,30.7,32.0,32.5,29.9,14.499999999999998,21.1,28.6,31.5,49.8,51.8,75.7,71.5,44.5,36.7,55.4,53.9,160,North Dakota St.,Sum,6-3,104.40902258546066,104.91244810472443,0.4861745456875604,0.3721990384510609,67.68399868291395,2026,-0.8958931577144188,-0.2384513197015946,-1.1858231175479652,1.2905084364947796,0.2935347584152926,-0.2962320274031374,-0.740777470373503,-0.5932208599564525,-0.34481035829400597,-0.028060234268304854,-1.119148008063409,-0.4732503426787405,0.7461787617985184,-0.632716482460849,-0.397211693991442
Northern Colorado,54.400000000000006,47.0,35.9,34.0,24.6,25.7,17.1,13.3,32.7,24.6,58.9,52.2,81.9,67.2,45.8,33.8,60.8,44.2,171,Northern Colorado,BSky,8-1,106.34032141516796,107.64861004529656,0.4649029432363892,0.2225351765283718,69.2278598729363,2026,0.7622614157175047,-0.9579384350145402,-0.21141309195871985,-1.591573081155548,-1.2885352899781568,-1.2138390146914988,-0.015177202649445045,-0.3221911767869631,1.3384459689745698,0.05179930185591043,-0.11337993571961154,-2.26582213999624,0.9521603910226712,-1.1961780310767096,0.19211729041089579
Yale,59.8,54.8,38.2,35.2,34.599999999999994,30.8,13.900000000000002,18.4,44.7,34.7,56.0,56.8,81.4,70.3,33.8,43.2,55.3,46.2,73,Yale,Ivy,9-1,119.13606522747492,107.74774677645593,0.7605039573905203,0.3783351434340487,66.25156679871783,2026,1.9251230646178126,0.8523839841599666,-1.4106869696070201,0.29286483423120374,0.71408502444393,-0.09960195869848809,0.3057613773054274,-0.15957336688526907,0.8020236229219471,0.9701839672843721,2.8303314955305265,0.3580873024540139,-0.9492084941233597,0.6302145747815948,-0.9440054297201076
Loyola MD,50.8,54.50000000000001,33.900000000000006,35.7,26.4,35.2,18.7,17.5,28.2,33.3,57.8,56.8,65.8,71.6,45.1,33.5,45.3,50.4,329,Loyola MD,Pat,4-6,101.87891494502148,116.03545708358854,0.1829818555064077,0.3198744498886748,68.80787032707451,2026,-0.012979683549370114,0.7827561988071033,0.3882238468654296,-0.03968303318998734,-0.9280636333821816,0.8617005994131292,-0.2942542286971587,-0.09181594609289671,1.1349754239201262,0.9701839672843721,-1.2172717224384142,-0.005622917291567326,0.8412472060558202,-1.2544671567955912,0.03179716958530049
UAB,47.8,48.6,38.0,32.800000000000004,37.9,24.3,14.3,16.8,25.7,29.8,52.3,51.1,70.6,74.9,32.2,39.0,49.2,54.4,110,UAB,Amer,7-3,108.92063526293217,103.46996395296634,0.643454287262988,0.4393447120491653,70.46446862886972,2026,-0.659013932938431,-0.586590246465923,-1.260777734900983,-0.29833137451758057,1.37494972820322,-1.5197080104542857,0.27785367470065553,-0.4848089866886562,0.11762269864791033,-0.16781442248567877,-1.830544937282193,-0.9148984666555157,-1.202724345476163,-0.18583318528275403,0.6641606236763217
Georgia St.,40.0,51.0,31.2,35.7,26.3,36.1,19.8,17.299999999999997,25.8,32.4,41.0,52.4,76.6,71.3,45.9,36.1,50.6,51.4,336,Georgia St.,SB,1-8,95.76101600301143,110.09609432597884,0.1673918254219804,0.4763945291129451,69.80247817122032,2026,-2.3387029813499884,-0.029567963642997904,0.8004742423070335,-0.11358255928358653,-0.948089836526402,1.0583306681177778,-0.6710082138615744,-0.09181594609289671,-1.972574718729551,0.09172906991801666,-1.8060140086884415,-0.23943662998515391,0.9680051317322217,-0.7492947338986133,0.4114629286944845
Texas Southern,47.9,60.2,43.2,51.1,23.9,35.8,20.4,15.3,35.9,35.0,45.5,66.7,62.8,73.1,27.9,45.9,31.7,57.2,250,Texas Southern,SWAC,1-5,103.68575327736988,110.68770297610288,0.3204940416942012,0.589686258685068,70.71455276139731,2026,-0.6374794579587953,2.10568412051155,1.025338094366089,-0.8525778202195666,-1.4287187119877036,0.9927873118828938,1.003453942424714,1.9951126143121716,-1.1401952162341016,2.9467074863586737,0.6716097792804243,0.4360252066852088,-1.8840481959868247,1.1548167062515322,0.7596237577910475
San Jose St.,48.3,54.0,33.300000000000004,27.800000000000004,35.9,35.4,18.8,18.4,33.3,35.1,47.3,55.1,70.6,69.5,35.2,42.1,40.0,64.2,190,San Jose St.,MWC,4-5,106.0699740759155,108.76841539762208,0.4282724984485452,0.4943250255133001,65.67473404822518,2026,-0.5513415580402542,0.6667098898856588,0.42570115554193955,0.29286483423120374,0.9744256653188023,0.9053961702363835,-0.3779773365114733,-1.1623831946123797,-0.8072434152359224,0.6307809387564628,0.03380563584289397,0.4620045080956077,-0.7273821241896552,0.4164877804790272,-1.1641963777242619
Southern Miss,51.4,56.3,39.900000000000006,39.900000000000006,38.8,26.4,16.0,18.9,28.0,38.8,55.0,54.1,72.7,72.3,27.9,54.6,43.5,65.1,232,Southern Miss,SB,5-3,106.709327011998,112.88284773190377,0.3437149315437136,0.2789238081371106,68.08665078137612,2026,0.11622716632844236,1.200522910924295,-0.6236634874003237,0.4776136494651991,1.5551855565012076,-1.0609045168101054,0.5429768494459852,0.47734638856303147,0.6170504001451805,0.43113209844592737,-1.2663335796259163,1.423238660280353,-1.8840481959868247,2.8452013520991115,-0.24350969423410332
Buffalo,54.7,52.5,59.8,34.1,27.4,29.0,14.099999999999998,19.0,38.8,33.5,51.6,54.5,73.8,73.6,47.5,46.6,54.0,60.9,269,Buffalo,MAC,8-0,104.7257702404026,112.89399273446512,0.2965676298506611,0.2545984545980153,67.63954786951328,2026,0.8268648406564102,0.3185709631213305,-1.335732352254003,0.5145634125119987,-0.7278016019399727,-0.49286209610778603,3.319793258620745,-0.30863969262848845,-0.011858557295825453,0.5109916345701413,1.3830067084992073,0.046335685529230515,1.2215209830850262,1.2908246662622576,-0.41417963961153814
Duquesne,56.89999999999999,51.5,42.3,48.6,31.2,30.0,21.2,19.9,32.6,32.2,62.6,53.8,67.8,73.7,41.1,42.0,54.3,51.1,128,Duquesne,A10,5-3,109.66606573562936,106.08621181019429,0.594273617102334,0.3219228293107927,71.83484313250328,2026,1.3006232902083859,0.08647834527844489,1.3251565637781644,0.8471112799331898,0.03319411754042097,-0.27438424199150946,0.8778692807032417,1.6563255103503098,2.0228468932486066,0.3712374463527659,-0.13791086431336305,-0.2913952328059499,0.2074575776738098,0.39705807190606623,1.1872655632243696
UNC Wilmington,52.8,46.6,41.3,25.8,39.6,26.8,15.5,16.6,37.0,30.5,51.1,47.3,72.9,75.8,38.9,47.3,51.4,48.6,104,UNC Wilmington,CAA,8-1,111.80878562636632,105.63068454288964,0.6578379669985889,0.2877497187496158,63.89450093358121,2026,0.4177098160433371,-1.0507754821516941,-0.8110500307828706,-0.3722309006111784,1.7153951816549755,-0.9735133751635943,0.7383307676793843,-1.4334128777818695,-0.10434516868420872,-0.9264800156657141,0.9414499938116873,-0.733043356782726,-0.14112671793629636,1.4268326262729814,-1.843754216364759
Idaho,52.5,53.400000000000006,37.7,37.5,31.7,23.8,17.299999999999997,15.2,34.4,34.7,53.6,54.4,75.4,69.3,55.7,42.5,56.1,53.2,168,Idaho,BSky,5-3,109.9504395310292,111.20169966086104,0.467512472678095,0.320865846563346,67.08366168681766,2026,0.35310639110443165,0.5274543191799288,-0.13645847460570265,-0.8895275832663662,0.13332513326152537,-1.628946937512424,0.23599212079349874,0.15211076875964338,0.3580878882577076,0.49102675053908745,0.303645850374157,0.3580873024540139,2.5207897212681476,0.4942066147708696,-0.6263747784028412
Kansas,52.3,43.3,37.3,29.0,28.5,26.0,16.5,13.0,33.0,24.8,54.0,48.0,75.9,67.1,37.5,43.8,55.8,49.0,18,Kansas,B12,6-3,116.25180869684807,93.80674939658354,0.921795819203087,0.6803846417774648,67.15951287049953,2026,0.3100374411451603,-1.8166811210332177,-0.4362769440177767,-1.7024223702959453,-0.5075133673535427,-1.1482956584566157,0.180176715583955,-0.9997653847106867,0.43207717736841394,-0.7867258274483387,-0.03978714993835878,-2.213863537175443,-0.36295308786999975,0.7467928262193578,-0.5974205554883445
Northeastern,49.7,54.0,35.8,38.0,28.7,28.3,19.7,20.9,30.2,33.1,52.0,56.4,69.3,76.6,34.9,35.8,52.9,47.9,237,Northeastern,CAA,3-5,101.82434860860954,107.82911702284107,0.3409794781218563,0.4530512948459014,69.91124197084409,2026,-0.24985890832535787,0.6667098898856588,0.7629969336305236,1.2166089104011806,-0.4674609610651011,-0.6457965939891794,-0.029131053951830976,0.21986818955201573,0.062130731814880893,0.8903244311601582,-0.7266531505633912,-0.05758152011236332,-0.7749163463183067,-0.8075838596174961,0.4529806894791114
Texas Tech,52.0,49.4,33.900000000000006,30.9,37.4,30.0,15.1,18.3,35.2,31.5,51.4,50.3,66.7,69.4,45.9,30.7,58.0,38.2,40,Texas Tech,B12,6-2,116.77748347115964,100.5267369590636,0.8485450853063204,0.5653701941956846,67.72414541383031,2026,0.24543401620625485,-0.4009161521916152,-0.9609592654889083,0.2559150711844055,1.2748187124821155,-0.27438424199150946,-0.2942542286971587,-0.7422871856996719,-0.048853201851179286,-0.3275334947341079,0.49989327912416726,-0.4732503426787405,0.9680051317322217,-1.7984989968384901,-0.38188672027559195
